$LOC_BLANK,$BRANCH_COUNT,$CALL_PAIRS,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CONDITION_COUNT,$CYCLOMATIC_COMPLEXITY,$CYCLOMATIC_DENSITY,$DECISION_COUNT,$DECISION_DENSITY,$DESIGN_COMPLEXITY,$DESIGN_DENSITY,$EDGE_COUNT,$ESSENTIAL_COMPLEXITY,$ESSENTIAL_DENSITY,$LOC_EXECUTABLE,$PARAMETER_COUNT,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$MAINTENANCE_SEVERITY,$MODIFIED_CONDITION_COUNT,$MULTIPLE_CONDITION_COUNT,$NODE_COUNT,$NORMALIZED_CYLOMATIC_COMPLEXITY,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$NUMBER_OF_LINES,$PERCENT_COMMENTS,$LOC_TOTAL,<$Defective
-0.69797,-0.16947,-0.92089,0.31001,-0.53893,-0.29636,-0.10123,-0.22831,-0.27311,-0.48581,-0.52453,-1.53363,-0.20192,-0.44958,-0.69246,-0.15047,0.48219,-0.35807,1.0402,-0.06915,-0.1444,-0.1517,-0.93255,-0.06915,-0.14842,-1.13529,-0.31633,-0.29871,-0.23155,0.15345,-0.16003,-0.14389,-0.37796,0.4318,-0.32234,-0.19095,-0.12333,0
-0.00751,-0.41338,-0.28654,-0.20884,-0.53893,-0.38345,-0.41911,-0.694,-0.36303,-0.48581,-0.32993,1.38504,-0.40646,-0.44958,-0.69246,-0.38302,2.10508,-0.19936,-0.68781,-0.10754,-0.23378,-0.30405,0.97193,-0.10754,-0.23171,0.09848,-0.40026,-0.38533,-0.40066,-0.69043,-0.29675,-0.30784,-0.28771,-0.66022,-0.42348,-0.3663,-0.39407,0
-0.69797,-0.41338,-0.92089,-0.46826,-0.53893,-0.38345,-0.41911,0.30392,-0.36303,-0.48581,-0.52453,-0.3732,-0.42505,-0.44958,-0.69246,-0.46759,0.48219,-0.26786,-0.19375,-0.09905,-0.19316,-0.23034,-0.24001,-0.09905,-0.19458,0.09848,-0.40026,-0.38533,-0.42481,0.28328,-0.2694,-0.19706,-0.37796,-0.19221,-0.62577,-0.83372,-0.4982,0
-0.40206,0.64355,0.3478,-0.46826,-0.0586,0.74871,0.61398,0.90267,0.80597,-0.48581,0.83766,-0.2677,0.59765,-0.44958,-0.69246,0.16666,0.48219,-0.03705,0.50567,-0.04188,0.00998,0.07191,-0.75941,-0.04188,0.01391,-1.50916,0.69087,0.74074,0.58982,0.80259,0.09699,0.05108,0.09581,0.5878,0.01481,-0.20638,0.12658,0
-0.5007,-0.16947,-0.28654,-0.46826,-0.53893,-0.12218,-0.1807,-0.02872,-0.09326,-0.48581,-0.32993,-0.72484,-0.18332,-0.44958,-0.69246,-0.21389,1.29364,-0.17249,-0.54435,-0.10462,-0.20941,-0.26228,0.45253,-0.10462,-0.20841,-1.02313,-0.14846,-0.12547,-0.18324,0.15345,-0.26394,-0.2591,-0.26515,-0.50422,-0.38977,-0.83372,-0.24829,0
1.17614,-0.25078,0.03063,0.31001,0.22959,-0.20927,-0.26017,-0.96012,-0.18319,-0.48581,-0.32993,-0.3732,-0.18332,-0.44958,-0.69246,-0.0659,-0.32925,-0.13602,0.40507,-0.06248,-0.06315,-0.03867,-0.75941,-0.06248,-0.0612,-0.83619,-0.23239,-0.21209,-0.15908,-0.88517,-0.00692,-0.06413,-0.01699,0.5878,0.20024,0.73772,-0.04003,0
-0.00751,-0.00687,-0.28654,0.05058,0.32566,0.00845,-0.02177,-0.22831,-0.00334,0.06836,-0.32993,-1.11165,-0.05316,-0.02109,0.2088,-0.04476,0.48219,-0.27638,0.94734,-0.0539,-0.08752,-0.07061,-0.93255,-0.0539,-0.09073,-0.16323,0.01941,0.00446,-0.06245,-0.36586,-0.0616,-0.07742,-0.22003,0.7438,0.01481,0.69504,-0.04003,0
-0.69797,-0.41338,-0.28654,-0.46826,-0.3468,-0.38345,-0.41911,0.0378,-0.36303,-0.48581,-0.32993,1.38504,-0.38786,-0.44958,-0.69246,-0.44645,-1.14069,-0.34044,-0.80507,-0.1097,-0.25816,-0.3532,2.01074,-0.1097,-0.26201,0.09848,-0.40026,-0.38533,-0.3765,-0.17111,-0.34596,-0.35658,-0.4682,-1.28423,-0.57519,0.30887,-0.47737,0
-0.40206,-0.25078,-0.28654,0.56943,-0.44286,-0.20927,-0.26017,-0.76053,-0.18319,-0.48581,-0.32993,-0.3732,-0.16473,-0.44958,-0.69246,-0.19275,-0.32925,-0.12355,-0.09077,-0.08823,-0.12815,-0.14433,-0.41314,-0.08823,-0.12927,-0.83619,-0.23239,-0.21209,-0.13492,-0.43077,-0.12722,-0.15718,-0.06211,0.27579,-0.27177,0.23739,-0.14416,0
-0.79661,-0.25078,-0.92089,-0.46826,-0.53893,-0.20927,-0.26017,0.0378,-0.18319,-0.48581,-0.52453,-1.25231,-0.29489,-0.44958,-0.69246,-0.29846,0.48219,-0.36671,0.00209,-0.10015,-0.21753,-0.26228,-0.58628,-0.10015,-0.21705,-0.83619,-0.23239,-0.21209,-0.30403,0.41311,-0.253,-0.26796,-0.44564,-0.66022,-0.50777,-0.83372,-0.33159,0
-0.59934,-0.41338,-0.60372,-0.46826,-0.53893,-0.38345,-0.41911,-0.96012,-0.36303,-0.48581,-0.32993,1.38504,-0.36927,-0.44958,-0.69246,-0.29846,3.72797,-0.30541,-0.20982,-0.1011,-0.20941,-0.24754,-0.24001,-0.1011,-0.20888,0.09848,-0.40026,-0.38533,-0.35234,-0.5606,-0.23659,-0.25467,-0.40052,-0.81623,-0.47405,-0.83372,-0.33159,0
0.68295,1.29397,1.61649,1.60711,3.88006,0.74871,1.24972,0.57003,0.08658,6.91235,0.64306,-1.07649,0.65344,3.40683,1.54703,0.56835,0.48219,0.25805,1.0908,0.09489,0.3675,0.55354,-0.93255,0.09489,0.36748,1.33225,1.36233,3.16611,0.46903,-0.17111,0.57822,0.52965,0.52446,0.8998,1.34652,1.7137,0.68888,1
-0.79661,-0.00687,-0.60372,-0.46826,-0.44286,0.13908,-0.02177,2.36628,0.08658,0.42857,-0.13533,-0.61935,-0.07175,-0.44958,-0.69246,-0.36188,-0.32925,-0.38758,0.49317,-0.09171,-0.20128,-0.23279,-0.75941,-0.09171,-0.20054,-1.24745,0.18727,0.13439,-0.0866,2.16579,-0.22019,-0.24137,-0.44564,-0.34822,-0.54148,-0.40538,-0.39407,0
-0.30342,-0.33208,-0.28654,0.05058,-0.53893,-0.29636,-0.33964,-0.62748,-0.27311,-0.48581,-0.32993,0.2246,-0.33208,-0.44958,-0.69246,-0.29846,0.48219,-0.03382,-0.60923,-0.10408,-0.19316,-0.23771,0.62566,-0.10408,-0.19109,-0.5371,-0.31633,-0.29871,-0.32818,-0.43077,-0.24206,-0.23251,-0.15235,-0.50422,-0.38977,-0.19095,-0.28994,0
-0.69797,-0.25078,0.03063,-0.46826,-0.53893,-0.25282,-0.26017,0.76961,-0.27311,0.89961,-0.13533,0.50592,-0.23911,-0.02109,1.13736,-0.38302,1.29364,-0.30649,-0.39732,-0.1047,-0.22566,-0.29177,-0.06687,-0.1047,-0.22468,1.03316,-0.23239,-0.2554,-0.23155,0.80259,-0.28034,-0.29898,-0.33284,-0.19221,-0.55834,-0.83372,-0.41489,0
-0.69797,-0.41338,-0.60372,-0.46826,-0.53893,-0.38345,-0.41911,-0.42789,-0.36303,-0.48581,-0.32993,1.38504,-0.42505,-0.44958,-0.69246,-0.40417,2.10508,-0.29233,-0.46994,-0.10554,-0.22566,-0.29668,0.10626,-0.10554,-0.22725,0.09848,-0.40026,-0.38533,-0.42481,-0.17111,-0.30768,-0.28568,-0.3554,-0.03621,-0.57519,-0.83372,-0.43572,0
-0.10615,-0.41338,-0.60372,-0.20884,0.03746,-0.38345,-0.41911,0.30392,-0.36303,-0.48581,-0.32993,1.38504,-0.42505,-0.44958,-0.69246,-0.48873,-0.32925,-0.27314,-0.86817,-0.10984,-0.25816,-0.35074,2.87641,-0.10984,-0.26041,0.09848,-0.40026,-0.38533,-0.42481,-0.69043,-0.35143,-0.34772,-0.44564,-1.28423,-0.42348,2.16569,-0.4982,0
1.76797,0.8468,5.10538,-0.20884,0.03746,0.22617,1.40866,-0.49442,0.26643,-0.48581,4.14586,1.38504,0.83938,1.05014,0.09956,1.87914,-0.32925,0.51237,0.63126,0.05957,0.4,0.50193,-0.93255,0.05957,0.39847,-0.57448,0.18727,0.22101,0.66229,-0.23603,0.38135,0.59612,1.20128,2.77183,1.78481,-0.54319,1.83431,1
0.48568,-0.33208,-0.28654,0.56943,-0.53893,-0.29636,-0.33964,-0.49442,-0.27311,-0.48581,-0.52453,-0.971,-0.31348,-0.44958,-0.69246,-0.38302,0.48219,-0.13794,-0.53245,-0.10374,-0.20128,-0.25245,0.27939,-0.10374,-0.19929,-0.5371,-0.31633,-0.29871,-0.30403,-0.62551,-0.25847,-0.2458,-0.19747,-0.19221,-0.28862,0.63539,-0.33159,0
-0.40206,-0.33208,-0.60372,-0.46826,-0.53893,-0.33991,-0.33964,0.10433,-0.36303,2.28503,-0.52453,-0.971,-0.36927,-0.44958,-0.69246,-0.38302,0.48219,-0.30265,-0.43423,-0.10521,-0.22566,-0.29177,0.10626,-0.10521,-0.22675,-0.5371,-0.31633,-0.34202,-0.3765,-0.04129,-0.29675,-0.28568,-0.37796,-0.34822,-0.50777,-0.83372,-0.41489,1
-0.5007,-0.33208,0.03063,-0.46826,-0.25073,-0.29636,-0.33964,-0.96012,-0.27311,-0.48581,-0.13533,1.38504,-0.2763,-0.44958,-0.69246,-0.15047,-0.32925,-0.20872,-0.40506,-0.10222,-0.20128,-0.24999,0.10626,-0.10222,-0.19944,-0.5371,-0.31633,-0.29871,-0.25571,-0.62551,-0.26394,-0.23694,-0.26515,-0.03621,-0.30548,-0.19095,-0.18581,0
-0.5007,-0.25078,-0.28654,0.56943,-0.25073,-0.20927,-0.26017,-0.82706,-0.18319,-0.48581,-0.13533,0.50592,-0.29489,-0.44958,-0.69246,-0.15047,-0.32925,-0.06357,-0.29673,-0.09428,-0.1444,-0.1689,-0.24001,-0.09428,-0.14215,-0.83619,-0.23239,-0.21209,-0.30403,-0.49568,-0.1655,-0.17047,-0.01699,0.27579,-0.22119,0.45182,-0.10251,1
-0.69797,1.13136,1.61649,0.56943,-0.44286,0.57453,1.64706,-0.09525,0.62612,-0.48581,1.81066,-0.51386,1.21128,2.33561,0.61846,1.49859,1.29364,-0.04113,5.71409,1.1136,0.96066,1.25877,-1.27882,1.1136,0.96385,0.09848,0.523,0.5675,1.07297,0.3482,1.15241,1.33612,0.77263,5.42388,1.02624,-0.58638,1.52192,0
-0.10615,-0.41338,-0.28654,-0.46826,0.03746,-0.38345,-0.41911,-1.02664,-0.36303,-0.48581,-0.32993,1.38504,-0.38786,-0.44958,-0.69246,-0.27732,-1.14069,-0.05373,-0.72233,-0.10688,-0.21753,-0.27457,1.3182,-0.10688,-0.21492,0.09848,-0.40026,-0.38533,-0.3765,-0.88517,-0.27487,-0.27239,-0.22003,-0.81623,-0.27177,0.63539,-0.31076,0
-0.5007,-0.25078,-0.28654,-0.46826,-0.53893,-0.20927,-0.26017,0.17086,-0.18319,-0.48581,-0.13533,0.50592,-0.2763,-0.44958,-0.69246,-0.3196,1.29364,-0.32328,0.52233,-0.08173,-0.16065,-0.18611,-0.75941,-0.08173,-0.1594,-0.83619,-0.23239,-0.21209,-0.27987,0.21837,-0.18738,-0.18377,-0.28771,0.8998,-0.47405,-0.83372,-0.35242,0
-0.79661,-0.41338,-0.92089,-0.46826,-0.53893,-0.33991,-0.41911,2.56587,-0.36303,2.28503,-0.52453,-0.3732,-0.44365,-0.44958,-0.69246,-0.53102,-1.14069,-0.39982,-0.84197,-0.11013,-0.27441,-0.3704,2.53014,-0.11013,-0.27046,0.09848,-0.31633,-0.34202,-0.44897,1.90613,-0.37331,-0.36545,-0.53588,-1.28423,-0.69319,-0.83372,-0.56068,0
1.8666,0.07443,1.93366,0.82885,2.24695,0.13908,0.0577,-0.56095,0.08658,0.42857,0.64306,0.96306,0.22576,-0.44958,-0.69246,0.14552,-0.32925,0.2205,0.52829,-0.0025,0.18062,0.26358,-0.75941,-0.0025,0.17738,-1.28483,0.18727,0.13439,0.27576,-0.82025,0.26104,0.26378,0.56959,1.36781,0.87452,1.70033,0.20988,1
-0.79661,-0.33208,-0.28654,-0.46826,-0.53893,-0.29636,-0.33964,2.10017,-0.27311,-0.48581,-0.13533,1.38504,-0.35067,-0.44958,-0.69246,-0.48873,0.48219,-0.33264,-0.5009,-0.10682,-0.24191,-0.31388,0.27939,-0.10682,-0.23915,-0.5371,-0.31633,-0.29871,-0.35234,1.90613,-0.32409,-0.30341,-0.42308,-0.34822,-0.65948,-0.83372,-0.51902,0
-0.00751,-0.41338,-0.28654,0.05058,-0.53893,-0.38345,-0.41911,-0.694,-0.36303,-0.48581,-0.32993,1.38504,-0.40646,-0.44958,-0.69246,-0.40417,-0.32925,-0.17933,-0.73185,-0.108,-0.23378,-0.30897,1.3182,-0.108,-0.23425,0.09848,-0.40026,-0.38533,-0.40066,-0.69043,-0.30768,-0.30784,-0.28771,-0.66022,-0.42348,0.10112,-0.39407,0
-0.69797,-0.16947,-0.92089,-0.46826,-0.53893,-0.12218,-0.1807,0.17086,-0.09326,-0.48581,-0.52453,-1.42814,-0.18332,-0.44958,-0.69246,-0.25617,-0.32925,-0.22036,-0.2372,-0.0982,-0.18503,-0.20822,-0.24001,-0.0982,-0.18326,-1.02313,-0.14846,-0.12547,-0.18324,0.47802,-0.19831,-0.21479,-0.31028,-0.66022,-0.45719,-0.83372,-0.28994,0
1.27478,0.48094,3.51952,0.31001,1.67057,0.53099,0.45504,-1.02664,0.5362,-0.23644,1.03226,0.29493,0.7836,0.19316,-0.00969,1.41402,0.48219,0.76873,0.90567,0.17421,0.70065,0.86315,-0.93255,0.17421,0.70157,-0.61187,0.523,0.52419,0.87971,-0.75534,0.92273,0.80881,1.72017,2.14782,1.64995,0.27133,1.41779,0
-0.40206,-0.00687,0.03063,-0.20884,-0.25073,-0.33991,0.13717,0.10433,-0.36303,2.28503,0.05927,-0.58418,-0.12754,-0.02109,-0.00969,0.01867,1.29364,-0.16037,-0.31816,-0.09839,-0.1769,-0.20822,-0.06687,-0.09839,-0.17469,-0.5371,-0.31633,-0.34202,-0.20739,-0.43077,-0.24753,-0.17491,-0.24259,0.11979,0.31824,-0.21049,0.00162,0
-0.79661,-0.41338,-0.60372,-0.46826,-0.53893,-0.33991,-0.41911,0.76961,-0.36303,2.28503,-0.32993,1.38504,-0.44365,-0.44958,-0.69246,-0.48873,-1.14069,-0.38026,-0.79019,-0.10982,-0.26628,-0.36303,1.8376,-0.10982,-0.2657,0.09848,-0.31633,-0.34202,-0.44897,0.80259,-0.36237,-0.36101,-0.49076,-0.97223,-0.65948,-0.83372,-0.51902,0
-0.5007,-0.33208,-0.60372,0.05058,-0.53893,-0.38345,-0.33964,-0.76053,-0.36303,-0.48581,-0.32993,0.2246,-0.36927,-0.02109,2.03862,-0.25617,-0.32925,-0.20764,-0.48066,-0.10391,-0.20941,-0.27457,0.27939,-0.10391,-0.20819,1.96783,-0.40026,-0.38533,-0.3765,-1.07991,-0.28034,-0.26796,-0.17491,0.5878,0.58795,-0.26243,-0.24829,0
-0.59934,-0.00687,1.61649,0.05058,-0.53893,-0.20927,0.0577,-0.49442,-0.18319,-0.48581,0.83766,1.38504,0.077,0.4074,0.86426,0.1878,-0.32925,-0.06728,0.1378,-0.07224,-0.07127,-0.0657,-0.58628,-0.07223,-0.06809,0.58451,-0.23239,-0.21209,0.0825,-0.1062,-0.08347,-0.05083,0.09581,1.21181,-0.05262,-0.56993,0.18906,0
-0.69797,0.07443,-0.92089,-0.46826,-0.53893,0.00845,0.0577,0.90267,-0.09326,1.59232,-0.52453,-1.67429,-0.07175,0.62165,1.24661,-0.19275,-0.32925,-0.43029,4.91288,0.07304,-0.07127,-0.00672,-1.27882,0.07304,-0.07078,1.03316,0.10334,0.00446,-0.11076,1.12716,0.02043,-0.02868,-0.44564,0.8998,-0.40662,-0.83372,-0.22746,0
-0.5007,-0.33208,-0.92089,-0.46826,-0.53893,-0.29636,-0.33964,2.10017,-0.27311,-0.48581,-0.52453,-0.971,-0.33208,-0.44958,-0.69246,-0.48873,1.29364,-0.35279,-0.36578,-0.10553,-0.23378,-0.29668,-0.06687,-0.10553,-0.23503,-0.5371,-0.31633,-0.29871,-0.32818,0.80259,-0.28034,-0.30784,-0.44564,-0.97223,-0.60891,-0.83372,-0.51902,0
0.09113,-0.16947,0.03063,-0.46826,-0.0586,-0.16573,-0.1807,-0.29484,-0.18319,0.42857,0.05927,0.68174,-0.20192,-0.02109,0.67308,-0.15047,-1.14069,-0.32628,-0.20982,-0.10201,-0.21753,-0.27211,-0.24001,-0.10201,-0.21597,0.47235,-0.14846,-0.16878,-0.20739,-0.43077,-0.29128,-0.25467,-0.40052,-0.03621,-0.15376,0.15512,-0.18581,0
-0.10615,-0.41338,-0.28654,-0.46826,-0.44286,-0.38345,-0.41911,-0.96012,-0.36303,-0.48581,-0.52453,-0.3732,-0.38786,-0.44958,-0.69246,-0.29846,-1.14069,-0.21592,-0.54137,-0.1053,-0.21753,-0.27457,0.45253,-0.1053,-0.21723,0.09848,-0.40026,-0.38533,-0.3765,-0.75534,-0.2694,-0.27682,-0.31028,-0.66022,-0.37291,-0.49074,-0.33159,0
-0.79661,-0.41338,-0.60372,0.56943,-0.15467,-0.38345,-0.41911,-0.56095,-0.36303,-0.48581,-0.52453,-0.3732,-0.40646,-0.44958,-0.69246,-0.46759,-0.32925,-0.11875,-0.31697,-0.09694,-0.16065,-0.18365,-0.06687,-0.09694,-0.1621,0.09848,-0.40026,-0.38533,-0.40066,-0.49568,-0.16003,-0.20149,-0.17491,-0.50422,-0.50777,2.1045,-0.41489,0
-0.79661,-0.41338,-0.92089,-0.46826,-0.53893,-0.33991,-0.41911,0.0378,-0.36303,2.28503,-0.52453,-0.3732,-0.44365,-0.44958,-0.69246,-0.44645,-0.32925,-0.29977,-0.71578,-0.10876,-0.25003,-0.33354,1.14507,-0.10876,-0.24986,0.09848,-0.31633,-0.34202,-0.44897,0.28328,-0.32956,-0.33443,-0.40052,-0.81623,-0.62577,-0.83372,-0.47737,0
-0.69797,-0.33208,-0.60372,-0.46826,-0.53893,-0.33991,-0.33964,0.9692,-0.36303,2.28503,-0.32993,0.2246,-0.36927,-0.02109,2.03862,-0.44645,-0.32925,-0.37726,-0.76935,-0.1097,-0.26628,-0.35566,1.66447,-0.1097,-0.26419,1.96783,-0.31633,-0.34202,-0.3765,0.80259,-0.3569,-0.35215,-0.51332,-1.28423,-0.60891,-0.83372,-0.47737,0
-0.69797,-0.33208,0.66497,-0.46826,-0.53893,-0.29636,-0.33964,-0.36136,-0.27311,-0.48581,-0.13533,1.38504,-0.2763,-0.02109,2.03862,-0.3196,-1.14069,-0.16565,-0.75923,-0.10828,-0.23378,-0.30897,1.49134,-0.10828,-0.23607,1.96783,-0.31633,-0.29871,-0.25571,-0.04129,-0.31862,-0.29898,-0.33284,-0.81623,-0.50777,-0.83372,-0.35242,0
-0.69797,-0.41338,-0.92089,-0.46826,-0.53893,-0.38345,-0.41911,-0.42789,-0.36303,-0.48581,-0.52453,-0.3732,-0.44365,-0.44958,-0.69246,-0.40417,-0.32925,-0.09404,-0.68602,-0.10652,-0.21753,-0.26228,0.97193,-0.10652,-0.21482,0.09848,-0.40026,-0.38533,-0.44897,-0.17111,-0.24753,-0.27239,-0.31028,-1.28423,-0.57519,-0.83372,-0.43572,0
-0.69797,-0.00687,-0.28654,-0.46826,-0.53893,0.052,-0.02177,0.30392,0.08658,-0.48581,-0.13533,-0.61935,-0.01597,0.62165,1.57434,-0.15047,-1.14069,-0.28322,-0.13541,-0.09832,-0.19316,-0.23034,-0.41314,-0.09832,-0.19458,1.44442,0.01941,0.04777,-0.01413,0.60785,-0.23659,-0.22365,-0.3554,-0.34822,-0.37291,-0.83372,-0.18581,0
-0.69797,-0.33208,-0.92089,-0.46826,-0.53893,-0.33991,-0.33964,-0.09525,-0.36303,2.28503,-0.52453,-0.971,-0.38786,-0.02109,2.03862,-0.36188,0.48219,-0.35375,-0.45447,-0.1067,-0.24191,-0.3188,0.10626,-0.1067,-0.24098,1.96783,-0.31633,-0.34202,-0.40066,0.15345,-0.32409,-0.31227,-0.42308,-0.19221,-0.54148,-0.83372,-0.39407,0
-0.79661,-0.41338,-0.60372,-0.46826,-0.53893,-0.38345,-0.41911,0.76961,-0.36303,-0.48581,-0.52453,-0.3732,-0.42505,-0.44958,-0.69246,-0.48873,-0.32925,-0.30253,-0.81162,-0.10957,-0.25816,-0.34829,2.01074,-0.10957,-0.25828,0.09848,-0.40026,-0.38533,-0.42481,0.80259,-0.3405,-0.35215,-0.42308,-1.12823,-0.65948,-0.83372,-0.51902,0
0.09113,0.23704,-0.28654,0.31001,0.51779,0.31326,0.21664,0.0378,0.35635,-0.48581,0.05927,-0.72484,0.22576,-0.44958,-0.69246,0.08209,1.29364,-0.10159,1.34854,0.02784,0.10749,0.20214,-1.10568,0.02784,0.10935,-1.397,0.2712,0.30764,0.22745,-0.17111,0.21183,0.19288,0.14094,1.52381,0.18338,0.73104,0.10575,0
-0.69797,-0.25078,0.3478,-0.46826,-0.53893,-0.20927,-0.26017,-0.62748,-0.18319,-0.48581,-0.32993,-0.3732,-0.09035,-0.44958,-0.69246,-0.15047,1.29364,0.12249,-0.55685,-0.10008,-0.15253,-0.17136,0.45253,-0.10008,-0.14901,-0.83619,-0.23239,-0.21209,-0.03829,-0.23603,-0.15457,-0.18377,-0.01699,-0.66022,-0.37291,-0.83372,-0.18581,0
3.83936,0.31834,1.61649,3.42307,6.95413,0.26972,0.2961,-0.82706,0.17651,0.70565,0.44846,-0.19737,0.31873,1.26438,1.4924,0.56835,-1.14069,0.87381,0.03602,-0.01164,0.31875,0.43067,-0.58628,-0.01164,0.32064,1.29487,0.35514,0.26432,0.32408,-0.95008,0.43603,0.4233,1.08848,0.5878,2.54338,2.3976,0.83466,0
0.48568,-0.25078,0.3478,-0.20884,0.70992,-0.20927,-0.26017,-0.09525,-0.18319,-0.48581,0.05927,1.38504,-0.2763,-0.44958,-0.69246,-0.29846,0.48219,-0.17309,-0.63483,-0.1064,-0.21753,-0.27948,0.7988,-0.1064,-0.22054,-0.83619,-0.23239,-0.21209,-0.27987,-0.69043,-0.28034,-0.27682,-0.31028,-0.81623,-0.05262,1.73735,-0.31076,1
0.48568,-0.08817,0.03063,0.31001,-0.0586,-0.03509,-0.10123,-0.49442,-0.00334,-0.48581,-0.13533,-0.3732,-0.07175,-0.44958,-0.69246,-0.04476,-1.14069,-0.00706,-0.16161,-0.08559,-0.09565,-0.09027,-0.41314,-0.08559,-0.09833,-1.13529,-0.06453,-0.03885,-0.06245,-0.49568,-0.06707,-0.10844,-0.01699,-0.19221,0.04852,0.37623,-0.0192,0
-0.20479,-0.41338,0.03063,-0.46826,-0.53893,-0.38345,-0.41911,-0.56095,-0.36303,-0.48581,-0.32993,1.38504,-0.36927,-0.44958,-0.69246,-0.38302,-0.32925,-0.18065,-0.62649,-0.10634,-0.21753,-0.27457,0.7988,-0.10634,-0.22077,0.09848,-0.40026,-0.38533,-0.35234,-0.5606,-0.25847,-0.28568,-0.33284,-1.12823,-0.47405,-0.83372,-0.41489,0
-0.40206,-0.00687,-0.28654,-0.46826,-0.25073,0.052,-0.02177,-0.62748,0.08658,-0.48581,0.64306,1.38504,0.15138,-0.44958,-0.69246,0.16666,0.48219,-0.12655,0.42948,-0.05971,-0.05502,-0.00672,-0.75941,-0.05971,-0.05214,-1.24745,0.01941,0.04777,0.20329,-0.30094,0.00402,-0.01538,-0.10723,0.11979,-0.01891,-0.43829,0.12658,0
-0.69797,-0.41338,-0.28654,-0.46826,-0.53893,-0.38345,-0.41911,0.76961,-0.36303,-0.48581,-0.32993,1.38504,-0.38786,-0.44958,-0.69246,-0.48873,-1.14069,-0.35915,-0.76281,-0.10955,-0.25816,-0.3532,1.66447,-0.10955,-0.26147,0.09848,-0.40026,-0.38533,-0.3765,0.54294,-0.34596,-0.35658,-0.4682,-1.12823,-0.64262,-0.83372,-0.51902,0
0.38704,-0.41338,-0.60372,-0.46826,0.42172,-0.38345,-0.41911,-0.96012,-0.36303,-0.48581,-0.32993,1.38504,-0.36927,-0.44958,-0.69246,-0.29846,1.29364,0.05628,-0.06101,-0.07623,-0.05502,-0.03621,-0.41314,-0.07623,-0.0537,0.09848,-0.40026,-0.38533,-0.35234,-1.015,-0.01785,-0.05083,0.14094,0.27579,-0.13691,1.30901,-0.33159,1
0.18977,-0.33208,0.98214,-0.46826,0.61385,-0.29636,-0.33964,-1.02664,-0.27311,-0.48581,-0.13533,1.38504,-0.2763,-0.44958,-0.69246,-0.08704,-0.32925,0.10234,-0.35625,-0.09155,-0.10377,-0.10256,-0.06687,-0.09155,-0.10559,-0.5371,-0.31633,-0.29871,-0.25571,-0.95008,-0.10535,-0.09958,0.00557,-0.34822,0.03166,0.88016,-0.12333,0
-0.69797,0.23704,-0.92089,3.94191,-0.53893,0.26972,0.21664,-0.49442,0.26643,-0.1256,-0.52453,-1.77978,0.20717,1.05014,1.43778,0.06095,1.29364,-0.14622,1.63902,0.04427,0.10749,0.20214,-1.10568,0.04427,0.10935,1.22009,0.2712,0.26432,0.20329,-0.04129,0.15714,0.23719,0.07325,1.99182,0.08224,0.98763,0.37649,0
-0.69797,-0.25078,-0.60372,-0.46826,-0.53893,-0.20927,-0.26017,0.76961,-0.18319,-0.48581,-0.13533,0.50592,-0.23911,-0.44958,-0.69246,-0.38302,-1.14069,-0.38038,0.19019,-0.09754,-0.20941,-0.2672,-0.58628,-0.09754,-0.21261,-0.83619,-0.23239,-0.21209,-0.23155,0.80259,-0.27487,-0.2591,-0.42308,0.27579,-0.55834,-0.83372,-0.41489,0
-0.40206,-0.25078,-0.28654,-0.46826,0.13353,-0.20927,-0.26017,-0.42789,-0.18319,-0.48581,-0.32993,-0.3732,-0.29489,0.19316,2.03862,-0.21389,1.29364,-0.1509,-0.72828,-0.10774,-0.22566,-0.29914,1.3182,-0.10774,-0.22981,1.96783,-0.23239,-0.21209,-0.30403,-0.49568,-0.31315,-0.28568,-0.31028,-0.66022,-0.25491,0.60608,-0.24829,0
2.55707,1.05006,0.03063,2.12596,2.05482,0.8358,1.01132,-0.09525,0.5362,1.53691,0.25387,-1.25231,0.765,3.19259,1.7382,0.75863,1.29364,0.01321,4.64086,0.85638,0.88753,1.36444,-1.27882,0.85638,0.8859,1.59396,1.11054,0.82736,0.68645,-0.36586,1.48052,1.26079,0.29886,1.21181,1.53195,1.04985,0.91797,0
-0.79661,-0.33208,0.03063,0.05058,-0.53893,-0.33991,-0.33964,-0.22831,-0.36303,2.28503,-0.13533,1.38504,-0.35067,-0.02109,2.03862,-0.38302,-0.32925,-0.24531,-0.44792,-0.10408,-0.21753,-0.27211,0.10626,-0.10408,-0.21362,1.96783,-0.31633,-0.34202,-0.35234,0.15345,-0.28034,-0.26353,-0.31028,-0.19221,-0.54148,0.02348,-0.37324,0
