$ck_oo_numberOfPrivateMethods,$LDHH_lcom,$LDHH_fanIn,$numberOfNonTrivialBugsFoundUntil:,$WCHU_numberOfPublicAttributes,$WCHU_numberOfAttributes,$CvsWEntropy,$LDHH_numberOfPublicMethods,$WCHU_fanIn,$LDHH_numberOfPrivateAttributes,$CvsEntropy,$LDHH_numberOfPublicAttributes,$WCHU_numberOfPrivateMethods,$WCHU_numberOfMethods,$ck_oo_numberOfPublicAttributes,$ck_oo_noc,$numberOfCriticalBugsFoundUntil:,$ck_oo_wmc,$LDHH_numberOfPrivateMethods,$WCHU_numberOfPrivateAttributes,$CvsLogEntropy,$WCHU_noc,$LDHH_numberOfAttributesInherited,$WCHU_wmc,$ck_oo_fanOut,$ck_oo_numberOfLinesOfCode,$ck_oo_numberOfAttributesInherited,$ck_oo_numberOfMethods,$ck_oo_dit,$ck_oo_fanIn,$LDHH_noc,$WCHU_dit,$ck_oo_lcom,$WCHU_numberOfAttributesInherited,$ck_oo_rfc,$LDHH_wmc,$LDHH_numberOfAttributes,$LDHH_numberOfLinesOfCode,$WCHU_fanOut,$WCHU_lcom,$ck_oo_cbo,$WCHU_rfc,$ck_oo_numberOfAttributes,$numberOfHighPriorityBugsFoundUntil:,$ck_oo_numberOfPrivateAttributes,$numberOfMajorBugsFoundUntil:,$WCHU_numberOfPublicMethods,$LDHH_dit,$WCHU_cbo,$CvsLinEntropy,$WCHU_numberOfMethodsInherited,$numberOfBugsFoundUntil:,$LDHH_fanOut,$LDHH_numberOfMethodsInherited,$LDHH_rfc,$ck_oo_numberOfMethodsInherited,$ck_oo_numberOfPublicMethods,$LDHH_cbo,$WCHU_numberOfLinesOfCode,$CvsExpEntropy,$LDHH_numberOfMethods,<$class
-0.24686,0.69959,-0.38164,-0.26556,0.48747,0.11452,-0.15032,1.09312,-0.39104,-0.2229,-0.05334,2.4739,-0.24945,-0.06366,0.45758,-0.33066,-0.35578,-0.17975,-0.2154,-0.32877,1.12829,-0.24141,-0.71212,-0.34162,-0.04086,-0.12014,-0.66108,-0.11005,-0.42262,-0.39141,-0.16372,-0.56929,-0.09594,-0.66219,-0.23702,-0.05326,0.93455,-0.11838,-0.09627,-0.08433,-0.29296,-0.36525,0.07353,0.50383,-0.46177,-0.39766,0.12256,-0.42836,-0.30406,1.13307,-0.02645,-0.25502,0.48373,0.05049,-0.06159,-0.32253,0.10258,0.15061,-0.33095,1.19079,0.49051,0
-0.24686,-0.40128,-0.38164,-0.47184,-0.30025,-0.33452,-0.3292,-0.36658,-0.39104,-0.2229,-0.99523,-0.26193,-0.24945,-0.4533,-0.20083,-0.33066,-0.35578,-0.40827,-0.2154,-0.32877,-0.90004,-0.24141,-0.71212,-0.51669,-0.6612,-0.383,-0.688,-0.44869,-1.00379,-0.3185,-0.16372,-0.56929,-0.11204,-0.66219,-0.38076,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.57374,-0.53745,-0.29095,-0.42985,-0.18592,-0.39766,-0.39414,-0.42836,-0.59342,-0.99488,-0.86083,-0.48111,-0.47065,-0.72439,-0.4977,-0.97804,-0.29828,-0.53681,-0.50068,-0.90713,-0.40186,0
-0.24686,2.80242,-0.38164,3.2928,-0.30025,-0.33452,2.82559,0.8249,-0.39104,-0.2229,3.3728,-0.26193,-0.24945,4.53261,-0.20083,-0.33066,2.92858,1.71477,-0.2154,-0.32877,1.34183,-0.24141,-0.01634,5.34883,0.57948,0.94031,-0.66108,0.56723,-0.42262,-0.3185,-0.16372,-0.56929,-0.00425,0.68191,0.95156,4.9206,-0.29976,4.6021,2.37037,0.89832,0.04399,5.07816,-0.33651,-0.42985,-0.46177,5.88994,0.61919,-0.42836,1.43784,2.36053,2.47123,3.09105,1.04389,0.62141,5.18902,-0.10402,-0.34839,0.51496,4.36332,2.60211,3.00384,1
-0.24686,-0.40128,-0.38164,-0.47184,-0.30025,-0.33452,-0.32147,-0.36658,-0.39104,-0.2229,-0.73262,-0.26193,-0.24945,-0.4533,0.0918,-0.33066,-0.35578,-0.31244,-0.2154,-0.32877,-0.88544,-0.24141,-0.71212,-0.51669,-0.45442,-0.31459,-0.688,-0.23704,-1.00379,-0.3185,-0.16372,-0.56929,-0.1043,-0.66219,-0.331,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.46143,-0.53745,-0.15427,-0.42985,-0.46177,-0.39766,-0.39414,-0.42836,-0.59342,-0.94051,-0.58452,-0.48111,-0.47065,-0.57137,-0.4977,-0.81912,-0.04774,-0.53681,-0.50068,-0.89962,-0.40186,0
-0.24686,-0.40128,-0.30069,-0.52341,-0.30025,-0.33452,-0.32147,-0.36658,-0.04022,-0.2229,-0.73262,-0.26193,-0.24945,-0.4533,-0.20083,-0.33066,-0.35578,-0.4009,-0.2154,-0.32877,-0.88544,-0.24141,-0.71212,-0.51669,-0.6612,-0.33259,-0.688,-0.40636,-1.00379,0.48356,-0.16372,-0.56929,-0.11111,-0.66219,-0.38076,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,0.04399,-0.53745,-0.33651,-0.42985,-0.46177,-0.39766,-0.39414,-0.42836,-0.30406,-0.94051,-0.58452,-0.52632,-0.47065,-0.57137,-0.4977,-0.81912,-0.24817,-0.46042,-0.50068,-0.89962,-0.40186,0
-0.24686,-0.40128,-0.38164,-0.52341,-0.30025,-0.33452,-0.3289,-0.36658,-0.39104,-0.2229,-1.04256,-0.26193,-0.24945,-0.4533,0.75021,-0.33066,-0.35578,-0.35667,-0.2154,-0.32877,-0.90186,-0.24141,-0.71212,-0.51669,-0.76459,-0.32899,-0.688,-0.49101,-1.00379,-0.24558,-0.16372,-0.56929,-0.11266,-0.66219,-0.41393,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.57374,-0.53745,0.25576,-0.42985,-0.46177,-0.39766,-0.39414,-0.42836,-0.59342,-0.99391,-0.86083,-0.48111,-0.47065,-0.72439,-0.4977,-0.81912,-0.34839,-0.53681,-0.50068,-0.90531,-0.40186,0
-0.24686,-0.40128,-0.38164,0.147,0.46475,0.10157,-0.32278,-0.36658,-0.39104,-0.2229,-0.67901,-0.05494,-0.24945,-0.4533,0.67705,-0.33066,-0.35578,-0.41565,-0.2154,-0.32877,-0.88396,-0.24141,-0.71212,-0.51669,-0.6612,-0.3758,-0.688,-0.49101,-1.00379,-0.3185,-0.16372,-0.56929,-0.11266,-0.66219,-0.40287,-0.46955,-0.19091,-0.44702,-0.58766,-0.16402,-0.57374,-0.53745,0.2102,-0.42985,-0.46177,0.65027,-0.39414,-0.42836,-0.59342,-0.94996,-0.58452,0.0615,-0.47065,-0.57137,-0.4977,-0.81912,-0.34839,-0.53681,-0.38326,-0.90642,-0.40186,0
-0.24686,-0.40128,-0.38164,-0.11085,-0.30025,-0.33452,-0.31004,-0.36658,-0.39104,-0.2229,-0.42511,-0.26193,-0.24945,-0.4533,-0.20083,-0.33066,-0.35578,-0.17238,-0.2154,-0.32877,1.10133,-0.24141,-0.63135,-0.51669,-0.14425,-0.17956,-0.03513,0.14393,0.15855,-0.17267,-0.16372,-0.56929,-0.07085,-0.5485,-0.0767,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.18064,-0.53745,-0.01759,-0.42985,0.36576,-0.39766,-0.39414,-0.42836,-0.59342,0.92357,-0.03192,-0.02894,-0.47065,-0.22828,-0.4977,0.69054,-0.29828,-0.53681,-0.50068,0.83238,-0.40186,0
-0.24686,0.23815,-0.26445,1.48784,-0.30025,-0.33452,1.89102,0.42562,-0.01937,-0.2229,1.84696,-0.26193,-0.24945,1.07501,0.31127,1.52663,4.57076,0.80805,-0.2154,-0.32877,1.23325,-0.24141,1.7688,2.53469,1.09644,0.58023,1.89655,0.35558,1.3209,-0.24558,-0.16372,1.74025,-0.04142,2.00124,0.66409,3.1096,-0.29976,2.73764,1.37788,0.1378,0.4371,2.10613,0.11908,-0.42985,-0.46177,2.39683,1.63252,1.10831,0.58408,1.50966,0.24712,1.41801,3.59984,0.59939,2.97925,0.7104,0.65375,2.15327,1.98596,1.43602,0.15229,1
-0.24686,-0.40128,-0.38164,-0.52341,-0.30025,-0.33452,-0.32147,-0.36658,-0.39104,-0.2229,-0.73262,-0.26193,-0.24945,-0.4533,-0.20083,-0.33066,-0.35578,-0.39353,-0.2154,-0.32877,-0.88544,-0.24141,-0.71212,-0.51669,-0.6612,-0.3632,-0.68127,-0.44869,0.15855,-0.3185,-0.16372,-0.56929,-0.11204,-0.66219,-0.39734,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.57374,-0.53745,-0.19983,-0.42985,0.36576,-0.39766,-0.39414,-0.42836,-0.59342,-0.94051,-0.58452,-0.52632,-0.47065,-0.57137,-0.4977,-0.36225,-0.29828,-0.53681,-0.50068,-0.89962,-0.40186,0
-0.24686,-0.40128,-0.26705,-0.16242,-0.30025,-0.33452,-0.31034,-0.36658,-0.04022,-0.2229,-0.30244,-0.26193,-0.24945,-0.4533,-0.20083,-0.33066,-0.35578,-0.2461,-0.2154,-0.32877,1.10887,-0.24141,-0.63135,-0.51669,-0.45442,-0.22997,-0.04859,0.05927,0.15855,-0.3185,-0.16372,-0.56929,-0.08045,-0.5485,-0.15963,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.46143,-0.53745,-0.10871,-0.42985,0.36576,-0.39766,-0.39414,-0.42836,-0.30406,0.95883,-0.02645,-0.16459,-0.47065,-0.22828,-0.4977,0.47203,-0.19807,-0.44342,-0.50068,0.83966,-0.40186,0
-0.24686,-0.25515,-0.11841,0.19857,-0.30025,-0.33452,-0.08155,-0.14722,0.31408,-0.2229,1.28545,-0.26193,-0.24945,-0.07122,-0.20083,0.13366,0.46531,-0.38616,-0.2154,-0.32877,1.1944,-0.24141,1.64426,-0.18619,-0.35103,-0.3434,-0.43897,-0.36403,0.15855,-0.09975,-0.16372,1.74025,-0.10988,0.96559,-0.35312,0.20574,-0.29976,0.15722,0.39511,-0.09813,-0.29296,-0.21219,-0.29095,-0.42985,-0.46177,-0.04835,0.11253,1.10831,0.56689,1.21839,1.08971,0.10672,-0.02832,0.93188,-0.34451,0.45217,-0.19807,-0.02439,-0.14146,1.3039,-0.25447,0
0.13354,2.21697,1.00865,0.40486,-0.30025,0.97807,0.12161,-0.36658,-0.04022,-0.2229,0.55942,-0.26193,1.99766,0.73833,-0.20083,0.13366,-0.35578,0.29941,4.41057,-0.32877,1.16421,2.36969,-0.71212,0.70714,3.16425,0.54062,-0.688,0.94819,-0.42262,-0.17267,8.23703,-0.56929,0.08217,-0.66219,0.96814,2.3013,0.35798,2.15952,1.4168,0.28777,1.56025,0.72694,0.34688,2.37117,-0.46177,-0.04835,-0.39414,-0.42836,0.8763,1.28802,-0.30548,0.46845,1.17884,-0.20503,0.9479,-0.26293,0.35311,1.56528,0.54211,1.45007,2.09123,1
-0.24686,-0.22195,1.12325,-0.42027,-0.30025,-0.33452,-0.29493,-0.10472,0.31061,-0.2229,-0.12884,-0.26193,-0.24945,-0.07122,-0.20083,0.13366,-0.35578,-0.38616,-0.2154,-0.32877,1.10777,2.36969,-0.45486,-0.18619,-0.6612,-0.3632,-0.21686,-0.36403,2.48324,-0.17267,8.23703,-0.56929,-0.10988,-0.54512,-0.37523,-0.33139,-0.29976,-0.36794,-0.58766,-0.09876,-0.51759,-0.21378,-0.29095,0.50383,-0.18592,-0.39766,0.11253,-0.42836,-0.30406,0.73363,2.24417,-0.43589,-0.47065,2.42567,0.1841,4.08728,-0.24817,0.50318,-0.26003,0.59151,-0.21767,0
-0.24686,-0.03606,-0.38164,-0.52341,-0.30025,-0.33452,-0.28084,0.24392,-0.39104,-0.2229,-0.44077,-0.26193,-0.24945,-0.07122,-0.20083,-0.33066,-0.35578,-0.4009,-0.2154,-0.32877,1.087,-0.24141,-0.71212,-0.34653,-0.76459,-0.3776,-0.688,-0.44869,-1.00379,-0.24558,-0.16372,-0.56929,-0.11204,-0.66219,-0.38629,-0.29371,-0.29976,-0.34431,-0.58766,-0.09939,-0.57374,-0.37003,-0.24539,-0.42985,-0.18592,-0.39766,0.11253,-0.42836,-0.59342,0.56072,-0.30548,-0.48111,-0.47065,-0.49584,-0.31454,-0.52117,-0.29828,-0.53681,-0.37396,0.24186,0.02479,0
-0.24686,-0.19032,-0.38164,-0.16242,-0.30025,-0.33452,-0.29913,-0.36658,-0.39104,-0.2229,-0.21582,-0.26193,-0.24945,-0.07122,-0.20083,0.13366,-0.35578,-0.29033,-0.2154,-0.32877,1.10193,2.36969,-0.45486,-0.3498,0.16592,-0.28398,-0.23032,-0.11005,1.3209,-0.17267,8.23703,-0.56929,-0.09594,-0.54512,-0.19833,-0.40122,-0.29976,-0.4312,-0.09141,-0.09437,-0.01217,-0.36844,-0.33651,0.50383,-0.46177,-0.39766,-0.39414,-0.42836,-0.30119,0.70217,2.22775,-0.2098,-0.29174,2.16645,-0.42599,2.97489,-0.09785,-0.43369,-0.37164,0.5842,-0.22116,0
0.70413,-0.2163,-0.38164,1.17841,-0.30025,0.10157,0.21832,-0.36658,-0.39104,-0.2229,2.16673,-0.26193,0.49224,0.31085,0.38442,-0.33066,-0.35578,1.23561,4.08924,0.83739,1.2619,-0.24141,0.16521,2.00131,2.13034,0.83229,1.07542,0.65188,-0.42262,1.13979,-0.16372,1.74025,0.01278,0.90367,1.12294,2.49419,-0.19958,3.09784,0.88649,-0.00401,1.78488,1.92755,0.25576,0.50383,0.91745,1.3489,0.11253,1.10831,0.27466,1.83582,1.0733,1.01106,1.34838,-0.03739,3.0557,0.61108,0.05247,0.42925,1.58722,2.10346,-0.21226,1
-0.05666,-0.40128,-0.38164,-0.47184,-0.30025,-0.33452,-0.32147,-0.36658,-0.39104,-0.2229,-0.73262,-0.26193,-0.24945,-0.4533,-0.20083,-0.33066,-0.35578,-0.09866,-0.2154,-0.32877,-0.88544,-0.24141,-0.71212,-0.51669,-0.55781,0.15532,-0.688,-0.44869,-1.00379,-0.24558,-0.16372,-0.56929,-0.11204,-0.66219,-0.34206,-0.46955,-0.29976,-0.49467,-0.09627,-0.16402,-0.46143,-0.53745,0.30132,-0.42985,3.40003,-0.39766,-0.39414,-0.42836,-0.30406,-0.94051,-0.58452,-0.48111,0.09672,-0.57137,-0.4977,-0.81912,-0.34839,-0.20144,-0.50068,-0.89962,-0.40186,0
-0.24686,-0.40128,-0.38164,-0.47184,-0.30025,-0.33452,-0.33535,-0.36658,-0.39104,-0.2229,-1.18445,-0.26193,-0.24945,-0.4533,-0.20083,-0.33066,-0.35578,-0.38616,-0.2154,-0.32877,-0.90953,-0.24141,0.23149,-0.51669,-0.24764,-0.3668,-0.21013,-0.3217,1.3209,-0.3185,-0.16372,-0.56929,-0.10833,-0.53611,-0.34759,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.34911,-0.53745,-0.24539,0.50383,0.08992,-0.39766,-0.39414,-0.42836,-0.59342,-1.02014,-0.58452,-0.48111,-0.47065,-0.13186,-0.4977,4.56401,-0.14796,-0.53681,-0.50068,-0.90738,-0.40186,0
-0.24686,0.55843,-0.15355,-0.42027,-0.30025,-0.33452,-0.1903,0.88496,0.3245,-0.2229,-0.13662,-0.26193,-0.24945,0.7005,-0.20083,0.13366,0.46531,-0.06918,-0.2154,-0.32877,1.10758,-0.24141,-0.71212,-0.0144,-0.04086,0.09231,-0.688,0.44024,-1.00379,0.26482,-0.16372,-0.56929,-0.02748,-0.66219,0.01175,0.15775,-0.29976,0.08359,-0.09627,0.09451,0.21246,-0.03042,-0.01759,-0.42985,-0.46177,-0.04835,0.62922,-0.42836,-0.00037,0.71677,-0.58179,-0.43589,-0.31985,-0.57137,0.16323,-0.66021,0.35311,-0.35136,-0.11588,0.53432,0.71639,0
-0.24686,-0.40128,-0.38164,-0.11085,-0.30025,-0.33452,-0.31034,-0.36658,-0.39104,-0.2229,-0.30244,-0.26193,-0.24945,-0.4533,-0.20083,-0.33066,-0.35578,-0.23135,-0.2154,-0.32877,1.10887,-0.24141,-0.63135,-0.51669,-0.24764,-0.21196,-0.04859,0.01694,0.15855,-0.3185,-0.16372,-0.56929,-0.08479,-0.5485,-0.13199,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.34911,-0.53745,-0.10871,-0.42985,0.36576,-0.39766,-0.39414,-0.42836,-0.59342,0.95883,-0.30822,-0.11937,-0.47065,-0.32007,-0.4977,0.47203,-0.19807,-0.53681,-0.50068,0.83966,-0.40186,0
0.70413,0.26819,-0.38164,0.40486,-0.30025,-0.33452,-0.14479,0.68901,-0.39104,-0.2229,1.0918,-0.26193,0.49224,0.31085,0.16495,-0.33066,-0.35578,0.06351,-0.0327,-0.32877,1.1975,-0.24141,0.01169,0.15903,-0.04086,0.01849,-0.42551,0.73654,-1.00379,-0.3185,-0.16372,-0.56929,0.03106,0.13594,0.02833,0.00998,-0.29976,0.0276,0.89136,-0.0015,-0.2368,0.44791,-0.10871,1.4375,-0.46177,-0.39766,0.11253,-0.42836,0.27753,1.49217,-0.30822,0.37802,0.47436,-0.20503,0.32804,-0.38212,0.85418,0.07176,0.12709,1.83213,0.2566,0
-0.24686,-0.40128,-0.38164,-0.52341,-0.30025,-0.33452,-0.32147,-0.36658,-0.39104,-0.2229,-0.73262,-0.26193,-0.24945,-0.4533,-0.20083,-0.33066,-0.35578,-0.39353,-0.2154,-0.32877,-0.88544,-0.24141,-0.71212,-0.51669,-0.55781,-0.365,-0.68127,-0.44869,0.15855,-0.3185,-0.16372,-0.56929,-0.11204,-0.66219,-0.39182,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.51759,-0.53745,-0.19983,-0.42985,0.36576,-0.39766,-0.39414,-0.42836,-0.59342,-0.94051,-0.58452,-0.52632,-0.47065,-0.57137,-0.4977,-0.36225,-0.29828,-0.53681,-0.50068,-0.89962,-0.40186,0
-0.24686,-0.40128,-0.38164,-0.16242,-0.30025,-0.33452,-0.10505,-0.36658,-0.39104,-0.2229,0.1659,-0.26193,-0.24945,-0.4533,-0.12768,-0.33066,-0.35578,-0.20924,-0.2154,-0.32877,-0.83829,-0.24141,-0.71212,-0.35144,0.57948,-0.03192,-0.63415,-0.3217,-0.42262,-0.3185,-0.16372,-0.56929,-0.10833,-0.66219,-0.10434,-0.42078,-0.29976,-0.19416,-0.09627,-0.16402,0.04399,-0.04477,-0.29095,-0.42985,-0.46177,-0.04835,-0.39414,-0.42836,-0.30406,-0.79362,-0.30548,-0.07415,-0.33912,-0.03996,-0.29071,-0.60062,-0.19807,-0.45949,0.11895,-0.89196,-0.40186,0
-0.24686,-0.40128,-0.38164,0.25015,-0.30025,-0.33452,0.12584,-0.36658,-0.39104,-0.2229,1.06075,-0.26193,-0.24945,-0.4533,-0.05452,-0.33066,1.2864,-0.01758,-0.2154,-0.32877,1.17303,-0.24141,1.7688,0.47971,0.57948,-0.05353,1.89655,-0.3217,0.73973,-0.17267,-0.16372,1.74025,-0.10833,2.00124,-0.01036,-0.1602,-0.29976,7e-05,-0.09627,-0.16402,0.21246,0.27412,-0.24539,-0.42985,-0.46177,0.65027,-0.39414,1.10831,-0.30406,0.96613,0.52343,0.24237,-0.39029,0.72381,-0.16853,0.39258,-0.14796,-0.47803,0.44678,0.64761,-0.40186,0
-0.24686,-0.40128,-0.38164,-0.16242,-0.30025,-0.33452,-0.30843,-0.36658,-0.39104,-0.2229,-0.42511,-0.26193,-0.24945,-0.4533,-0.20083,-0.33066,-0.35578,-0.21661,-0.2154,-0.32877,1.10133,-0.24141,-0.63135,-0.51669,-0.24764,-0.22277,-0.04859,0.1016,0.15855,-0.3185,-0.16372,-0.56929,-0.0758,-0.5485,-0.12646,-0.46955,-0.29976,-0.49467,-0.09627,-0.16402,-0.40527,-0.53745,0.02797,-0.42985,0.91745,-0.39766,-0.39414,-0.42836,-0.30406,0.92357,-0.30822,-0.16459,-0.30976,-0.32007,-0.4977,0.47203,-0.14796,-0.44403,-0.50068,0.83238,-0.40186,0
0.51393,0.69576,0.23877,2.62239,3.53991,1.86752,3.30072,1.45347,1.02615,0.38751,3.21109,2.47828,0.49224,2.29311,2.28652,0.13366,7.03403,10.93672,0.06322,0.83739,-0.64444,-0.24141,-0.10342,2.56087,1.82017,10.4286,-0.688,12.37718,-1.00379,4.56678,-0.16372,1.71761,14.34132,0.98923,8.43686,0.88769,0.95023,1.77731,1.38274,5.12511,4.14351,3.44705,1.57698,1.4375,-0.46177,3.79407,3.18763,1.10831,1.15993,0.36224,-0.58452,2.45801,0.31022,-0.57137,1.26027,-0.81912,14.08239,0.22659,3.82624,0.58891,0.87756,1
0.13354,-0.19032,-0.38164,-0.21399,-0.30025,-0.33452,-0.25282,-0.36658,-0.39104,-0.2229,0.7976,-0.26193,0.49224,-0.07122,-0.20083,0.13366,-0.35578,-0.15027,0.1266,-0.32877,1.15885,-0.24141,0.23149,-0.34653,1.40661,-0.18136,-0.45916,-0.23704,0.15855,-0.39141,-0.16372,-0.56929,-0.1043,-0.53611,0.00622,-0.40122,-0.29976,-0.29337,0.90109,-0.09625,0.49325,0.29485,-0.29095,-0.42985,-0.18592,-0.04835,-0.39414,-0.42836,0.28326,0.92592,0.24439,-0.16459,0.10969,0.69057,-0.1484,0.57135,-0.39849,-0.1996,-0.12169,0.65897,-0.22116,0
-0.24686,-0.13205,-0.32913,-0.26556,0.46475,0.10157,-0.31111,-0.06909,-0.04022,-0.2229,-0.63142,0.14449,-0.24945,0.31464,0.0918,-0.33066,-0.35578,-0.41565,-0.2154,-0.32877,-0.87974,-0.24141,-0.71212,-0.17965,-0.76459,-0.38841,-0.688,-0.49101,-1.00379,-0.24558,-0.16372,-0.56929,-0.11266,-0.66219,-0.41393,-0.36304,-0.12781,-0.39089,-0.58766,-0.0335,-0.57374,-0.21378,-0.15427,-0.42985,-0.46177,-0.39766,0.62421,-0.42836,-0.30406,-0.91914,-0.58452,-0.25502,-0.47065,-0.57137,-0.38825,-0.81912,-0.34839,-0.47803,-0.25073,-0.89819,-0.13778,0
-0.05666,-0.23911,-0.06808,-0.47184,-0.30025,0.16202,-0.27947,-0.36658,0.31756,0.07994,-0.43369,-0.26193,0.49224,-0.07122,-0.12768,-0.33066,-0.35578,-0.23135,0.15304,0.99903,-0.86963,-0.24141,-0.39523,-0.16165,-0.76459,-0.30559,0.33505,-0.06772,-0.42262,-0.02684,-0.16372,-0.56929,-0.09253,-0.20178,-0.34759,-0.33955,-0.15087,-0.38019,-0.09627,-0.09437,-0.40527,-0.21378,0.39244,-0.42985,3.67587,-0.39766,-0.39414,-0.42836,0.28039,-0.89036,-0.58452,-0.48111,-0.31048,-0.57137,-0.36938,-0.16361,0.10258,-0.19469,-0.24143,-0.89828,-0.22482,0
-0.05666,-0.40128,-0.38164,-0.47184,-0.30025,-0.33452,-0.31925,-0.36658,-0.39104,-0.2229,-0.74348,-0.26193,-0.24945,-0.4533,0.0918,-0.33066,-0.35578,-0.23873,-0.2154,-0.32877,-0.88621,-0.24141,-0.71212,-0.34817,-0.55781,-0.26238,-0.688,-0.27937,-1.00379,-0.24558,-0.16372,-0.56929,-0.10647,-0.66219,-0.331,-0.3927,-0.29976,-0.42124,-0.58766,-0.16402,-0.46143,-0.53745,-0.15427,-0.42985,-0.46177,-0.39766,-0.39414,-0.42836,-0.59342,-0.94519,-0.58452,-0.48111,-0.47065,-0.57137,-0.4977,-0.81912,-0.14796,-0.53681,-0.37396,-0.90168,-0.40186,0
-0.24686,-0.40128,-0.38164,-0.42027,-0.30025,-0.33452,-0.32673,-0.36658,-0.39104,-0.2229,-0.90643,-0.26193,-0.24945,-0.4533,0.0918,-0.33066,-0.35578,-0.31244,-0.2154,-0.32877,-0.89562,-0.24141,-0.6887,-0.51669,-0.45442,-0.3452,-0.65435,-0.40636,0.15855,-0.24558,-0.16372,-0.56929,-0.11111,-0.5485,-0.36417,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.40527,-0.53745,-0.15427,-0.42985,-0.46177,-0.39766,-0.39414,-0.42836,-0.59342,-0.98335,-0.30548,-0.39067,-0.47065,-0.48894,-0.4977,-0.36225,-0.34839,-0.53681,-0.50068,-0.90704,-0.40186,0
-0.24686,-0.22533,-0.38164,-0.3687,-0.30025,-0.33452,-0.25502,-0.36658,-0.39104,-0.2229,-0.07125,-0.26193,-0.24945,-0.07122,-0.20083,-0.33066,-0.35578,-0.2461,-0.2154,-0.32877,1.11306,-0.24141,0.73009,-0.17801,-0.35103,-0.28398,-0.23032,-0.27937,-0.42262,-0.3185,-0.16372,-0.56929,-0.10647,0.9397,-0.32548,-0.3407,-0.29976,-0.37911,-0.58766,-0.09751,-0.46143,-0.37163,-0.29095,-0.42985,-0.46177,-0.39766,-0.39414,-0.42836,-0.59342,0.7767,0.24439,-0.34546,-0.47065,-0.01475,-0.41297,-0.32253,-0.24817,-0.53681,-0.24957,0.66945,-0.24505,1
-0.24686,-0.40128,-0.38164,-0.52341,-0.30025,-0.33452,-0.32147,-0.36658,-0.39104,-0.2229,-0.73262,-0.26193,-0.24945,-0.4533,-0.20083,-0.33066,-0.35578,-0.4009,-0.2154,-0.32877,-0.88544,-0.24141,-0.71212,-0.51669,-0.45442,-0.3758,-0.68127,-0.44869,0.15855,-0.17267,-0.16372,-0.56929,-0.11204,-0.66219,-0.38076,-0.46955,-0.29976,-0.49467,-0.58766,-0.16402,-0.34911,-0.53745,-0.24539,-0.42985,0.08992,-0.39766,-0.39414,-0.42836,-0.59342,-0.94051,-0.58452,-0.52632,-0.47065,-0.57137,-0.4977,-0.36225,-0.34839,-0.53681,-0.50068,-0.89962,-0.40186,0
0.70413,0.07168,0.5511,1.0237,-0.30025,0.97375,0.39103,0.38694,1.7278,1.31334,2.00918,-0.26193,-0.24945,0.31085,-0.20083,-0.33066,-0.35578,0.22569,-0.2154,3.16969,1.24276,-0.24141,-0.71212,1.1538,2.64729,0.36237,-0.688,0.31325,-1.00379,0.26482,-0.16372,-0.56929,-0.04793,-0.66219,0.51482,0.99227,0.59543,1.00744,0.90595,-0.01405,1.61641,1.1112,0.52912,-0.42985,3.67587,-0.39766,0.61919,-0.42836,1.74725,1.58012,-0.58452,1.19193,2.1916,-0.57137,1.13262,-0.81912,0.303,1.83388,1.11988,1.40449,0.0895,1
-0.24686,-0.40128,-0.38164,-0.31713,-0.30025,-0.33452,-0.30886,-0.36658,-0.39104,-0.2229,-0.5332,-0.26193,-0.24945,-0.4533,-0.05452,0.59799,0.46531,-0.38616,-0.2154,-0.32877,-0.87505,-0.24141,0.16692,-0.51669,-0.45442,-0.3632,0.26101,-0.36403,-0.42262,-0.3185,-0.16372,-0.56929,-0.10988,0.73482,-0.35312,-0.46955,-0.29976,-0.37245,-0.58766,-0.16402,-0.46143,-0.37482,-0.24539,-0.42985,-0.46177,-0.04835,-0.39414,-0.42836,-0.59342,-0.90933,-0.30822,-0.30024,-0.47065,-0.36525,-0.41297,-0.2828,-0.19807,-0.53681,-0.26585,-0.89996,-0.40186,0
-0.24686,0.12341,-0.38164,-0.16242,-0.30025,0.10157,0.09194,0.57449,-0.39104,0.10787,-0.07893,-0.26193,-0.24945,0.69293,-0.20083,-0.33066,-0.35578,-0.4009,-0.2154,0.83739,1.11644,-0.24141,-0.3268,-0.02094,-0.76459,-0.3812,-0.66781,-0.40636,0.73973,-0.3185,-0.16372,1.74025,-0.11111,-0.5485,-0.40287,-0.18935,-0.15013,-0.23441,-0.58766,0.03113,-0.6299,-0.05434,-0.19983,1.4375,0.36576,-0.04835,1.12585,8.58227,-0.59342,0.86571,0.26901,-0.11937,-0.47065,0.2776,-0.1854,-0.22321,-0.24817,-0.53681,-0.14262,0.74482,0.19869,1
