$ck_oo_numberOfPrivateMethods,$LDHH_lcom,$LDHH_fanIn,$numberOfNonTrivialBugsFoundUntil:,$WCHU_numberOfPublicAttributes,$WCHU_numberOfAttributes,$CvsWEntropy,$LDHH_numberOfPublicMethods,$WCHU_fanIn,$LDHH_numberOfPrivateAttributes,$CvsEntropy,$LDHH_numberOfPublicAttributes,$WCHU_numberOfPrivateMethods,$WCHU_numberOfMethods,$ck_oo_numberOfPublicAttributes,$ck_oo_noc,$numberOfCriticalBugsFoundUntil:,$ck_oo_wmc,$LDHH_numberOfPrivateMethods,$WCHU_numberOfPrivateAttributes,$CvsLogEntropy,$WCHU_noc,$LDHH_numberOfAttributesInherited,$WCHU_wmc,$ck_oo_fanOut,$ck_oo_numberOfLinesOfCode,$ck_oo_numberOfAttributesInherited,$ck_oo_numberOfMethods,$ck_oo_dit,$ck_oo_fanIn,$LDHH_noc,$WCHU_dit,$ck_oo_lcom,$WCHU_numberOfAttributesInherited,$ck_oo_rfc,$LDHH_wmc,$LDHH_numberOfAttributes,$LDHH_numberOfLinesOfCode,$WCHU_fanOut,$WCHU_lcom,$ck_oo_cbo,$WCHU_rfc,$ck_oo_numberOfAttributes,$numberOfHighPriorityBugsFoundUntil:,$ck_oo_numberOfPrivateAttributes,$numberOfMajorBugsFoundUntil:,$WCHU_numberOfPublicMethods,$LDHH_dit,$WCHU_cbo,$CvsLinEntropy,$WCHU_numberOfMethodsInherited,$numberOfBugsFoundUntil:,$LDHH_fanOut,$LDHH_numberOfMethodsInherited,$LDHH_rfc,$ck_oo_numberOfMethodsInherited,$ck_oo_numberOfPublicMethods,$LDHH_cbo,$WCHU_numberOfLinesOfCode,$CvsExpEntropy,$LDHH_numberOfMethods,<$class
1.01243,0.21036,0.39625,3.48799,-0.04449,0.08599,3.75532,1.07509,0.47597,0.62718,2.75873,-0.04855,2.01853,1.03472,-0.03328,-0.24487,5.19478,2.23702,0.98676,0.40802,1.22497,-0.16943,-0.24856,3.32078,1.99302,1.62402,-0.25903,0.5958,-0.81851,0.18078,-0.15744,-0.25667,0.1083,-0.30654,2.48045,3.96902,0.22458,3.57349,2.49847,0.64786,1.13254,3.7746,-0.05982,2.54871,-0.17667,6.30543,1.87268,-0.20676,1.54332,3.11208,-0.31103,2.55275,2.94228,-0.29799,4.74584,-0.40536,0.44689,1.9165,3.08795,3.52756,0.16167,1
-0.47826,-0.55021,-0.33988,-0.32692,-0.04449,-0.25197,-0.55709,-0.4609,-0.33935,-0.34368,-1.00685,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.72439,-0.36774,-0.47586,-0.49562,-0.16943,-0.24856,-0.59414,-0.78975,-0.74005,-0.25903,-0.95728,-0.81851,-0.28878,-0.15744,-0.25667,-0.38993,-0.30654,-0.7212,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.62108,-0.64385,-0.09489,-0.17464,-0.69988,1.00473,-0.49753,-0.20676,-0.57762,-0.78212,-0.71939,-0.36488,-0.58639,-0.70591,-0.57981,-0.40536,-0.84461,-0.56561,-0.71094,-0.52414,-0.53849,0
-0.47826,-0.15245,0.99452,-0.50858,-0.04449,-0.25197,-0.39144,-0.18881,0.19537,-0.34368,-0.82461,-0.04855,-0.4097,-0.04617,-0.03328,-0.24487,-0.1795,-0.40596,-0.36774,-0.47586,-0.40583,-0.16943,-0.24856,-0.2679,-0.37234,-0.46787,-0.25903,-0.84635,-0.81851,-0.13226,-0.15744,-0.25667,-0.38518,-0.30654,-0.4676,-0.27037,-0.19209,-0.029,-0.20268,-0.15626,-0.28385,-0.3581,-0.09489,-0.17464,-0.69988,-0.32045,0.28994,-0.20676,-0.10733,-0.56061,-0.71939,-0.23803,-0.16481,-0.70591,-0.31924,-0.40536,-0.66011,0.61255,-0.24046,-0.29807,-0.11426,0
-0.47826,-0.55021,-0.33988,-0.14526,-0.04449,-0.25197,-0.5379,-0.4609,-0.33935,-0.34368,-0.80263,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.59702,-0.36774,-0.47586,-0.39944,-0.16943,-0.24856,-0.59414,-0.37234,-0.60785,-0.19377,-0.84635,-0.17933,-0.21052,-0.15744,3.08045,-0.38518,-0.30654,-0.5944,-0.52723,-0.19209,0.02174,0.24013,-0.49325,-0.35129,-0.37662,-0.09489,-0.17464,-0.69988,-0.32045,-0.49753,4.52871,-0.11194,-0.56411,-0.30294,-0.23803,0.31408,-0.19266,-0.33378,-0.45911,-0.66011,-0.02644,-0.2689,-0.33424,-0.53849,0
-0.47826,-0.55021,-0.33988,-0.50858,-0.04449,-0.25197,-0.18315,-0.4609,-0.33935,-0.34368,-0.57284,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,0.58118,-0.36774,-0.47586,-0.31343,-0.16943,1.94053,-0.59414,-0.09406,0.20091,0.91563,0.81767,1.09903,-0.13226,-0.15744,-0.25667,0.2554,1.80763,0.53093,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.14895,-0.64385,-0.07736,-0.17464,-0.43828,-0.32045,-0.49753,-0.20676,-0.57762,-0.46486,3.15395,-0.36488,-0.58639,4.46626,-0.57981,2.78338,2.1074,-0.56561,-0.71094,-0.33264,-0.53849,0
-0.26531,-0.55021,-0.33988,-0.50858,-0.04449,-0.25197,-0.52618,-0.4609,-0.33935,-0.34368,-0.59064,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.50149,-0.36774,-0.47586,-0.32275,-0.16943,-0.24856,-0.59414,-0.51148,-0.46009,0.00201,-0.40261,-0.17933,-0.21052,-0.15744,-0.25667,-0.31875,-0.30654,-0.4676,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.48619,-0.64385,-0.04229,-0.17464,0.08493,-0.32045,-0.49753,-0.20676,-0.57762,-0.49751,-0.71939,-0.49174,-0.58639,-0.70591,-0.57981,-0.27996,-0.84461,-0.56561,-0.71094,-0.41131,-0.53849,0
-0.05235,-0.55021,-0.33988,-0.32692,-0.04449,-0.25197,-0.0664,-0.4609,-0.33935,-0.34368,-0.388,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.27859,-0.36774,-0.47586,-0.25883,-0.16943,-0.24856,-0.59414,-0.92889,-0.10237,-0.25903,0.04113,-0.81851,-0.21052,-0.15744,-0.25667,-0.1764,-0.30654,-0.30911,-0.52723,-0.19209,-0.04706,-0.65435,-0.49325,-0.62108,-0.64385,0.06293,-0.17464,1.65455,-0.32045,-0.49753,-0.20676,-0.57762,-0.47588,-0.31103,-0.36488,-0.58639,-0.29799,-0.57981,-0.40536,-0.66011,-0.56561,-0.26672,-0.4489,-0.53849,0
4.20678,4.692,-0.33988,0.76306,0.33713,1.1065,2.23541,-0.4609,-0.33935,12.17011,0.13948,0.87581,2.04257,1.59122,-0.01561,-0.24487,2.50764,2.36439,3.68085,3.05102,0.44721,-0.16943,-0.24856,1.68639,1.15819,4.19805,-0.25903,3.1473,-0.81851,-0.21052,-0.15744,-0.25667,2.94585,-0.30654,2.54384,6.08621,4.54624,4.48016,0.69623,1.68888,0.39063,1.31138,0.4487,-0.17464,6.62503,3.65508,-0.49753,-0.20676,0.12552,3.96912,-0.71939,0.90365,6.50731,-0.70591,5.21234,-0.51285,0.44689,3.14498,0.86026,5.38884,4.54052,0
-0.47826,-0.28772,-0.15486,0.58139,-0.04449,0.08268,-0.1556,-0.4609,-0.06935,-0.00502,0.20953,-0.04855,-0.4097,-0.04082,-0.03328,1.39892,-0.1795,-0.11937,-0.36774,0.39936,0.0169,0.85539,0.09903,0.37192,0.04508,-0.2579,0.06726,-0.51354,-0.17933,0.02426,0.31745,-0.25667,-0.34248,0.37785,-0.22986,0.23402,-0.08007,0.43699,-0.19825,-0.12289,0.05339,-0.10411,-0.07736,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.34478,0.0984,0.09733,0.39624,-0.37409,-0.03529,-0.18552,-0.29788,-0.84461,-0.43034,0.1972,-0.10864,-0.28322,0
-0.47826,-0.29681,1.36095,-0.32692,-0.04449,-0.25197,-0.44938,-0.06327,1.82072,-0.34368,-0.07431,-0.04855,-0.4097,-0.04617,-0.03328,3.86459,-0.1795,-0.40596,-0.36774,-0.47586,-0.15334,11.29442,-0.24856,-0.27423,-0.37234,-0.50675,-0.25903,-0.06981,-0.17933,0.96337,11.77878,-0.25667,-0.21911,-0.30654,-0.40421,-0.39173,-0.19209,-0.06944,-0.65435,-0.1329,0.66041,-0.3634,-0.05982,-0.17464,-0.43828,1.00473,0.28994,-0.20676,1.30356,-0.39425,0.09733,-0.36488,-0.58639,-0.13467,-0.46015,-0.31579,0.63139,0.82938,-0.25796,-0.45108,-0.29832,0
-0.26531,1.1069,-0.33988,0.21807,-0.04449,1.08993,0.94197,1.43693,-0.33935,2.17223,0.87624,-0.04855,0.39971,1.03472,-0.03328,-0.24487,-0.1795,-0.24675,0.35072,3.03369,0.32078,-0.16943,-0.24856,1.03391,0.18422,1.09521,-0.25903,-0.29168,1.73821,-0.13226,-0.15744,3.17957,-0.29028,-0.30654,-0.00796,0.76397,0.66806,1.40775,1.13904,0.55778,-0.01406,1.27963,0.08046,-0.17464,1.91616,-0.32045,1.07741,1.1825,0.35605,0.71054,1.00704,1.03051,0.79069,0.99146,1.07404,0.09624,0.07789,0.26194,1.78591,0.20266,1.04619,0
2.29017,0.03105,-0.33988,1.12638,-0.04449,0.12575,0.03125,-0.4609,-0.33935,0.01518,0.8807,-0.04855,1.20912,0.49428,-0.03328,-0.24487,-0.1795,0.80408,0.42571,0.51201,0.25906,-0.16943,-0.24856,0.39409,-0.37234,1.10299,-0.25903,0.81767,-0.81851,-0.28878,-0.15744,-0.25667,0.2554,-0.30654,0.76867,0.1919,-0.04865,0.45797,0.68737,0.28084,-0.41874,0.45944,0.04539,-0.17464,1.39295,-0.32045,-0.49753,-0.20676,0.12091,0.35814,-0.71939,0.90365,0.4764,-0.70591,0.21819,-0.51285,-0.29111,0.01048,0.54514,-0.0532,0.0069,0
-0.05235,-0.55021,-0.33988,-0.32692,-0.04449,-0.25197,-0.53924,-0.4609,-0.33935,-0.34368,-1.00838,-0.04855,-0.4097,-0.58661,-0.01561,-0.24487,-0.1795,-0.34228,-0.36774,-0.47586,-0.49373,-0.16943,-0.24856,-0.59414,-0.51148,-0.41343,-0.25903,-0.51354,-0.81851,-0.21052,-0.15744,-0.25667,-0.34248,-0.30654,-0.30911,-0.52723,-0.19209,-0.16661,-0.65435,-0.49325,-0.41874,-0.64385,-0.05982,-0.17464,-0.43828,-0.32045,-0.49753,-0.20676,-0.57762,-0.76007,-0.71939,-0.36488,-0.58639,-0.70591,-0.57981,-0.51285,-0.66011,-0.56561,-0.48555,-0.46053,-0.53849,0
-0.05235,-0.55021,-0.33988,-0.32692,-0.04449,-0.25197,-0.5379,-0.4609,-0.33935,-0.34368,-1.04739,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,0.19906,-0.36774,-0.47586,-0.54094,-0.16943,-0.24856,-0.59414,-0.37234,-0.04016,-0.25903,1.15047,-0.81851,-0.28878,-0.15744,-0.25667,0.51163,-0.30654,-0.05551,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.41874,-0.64385,-0.02475,-0.17464,0.34653,-0.32045,-0.49753,-0.20676,-0.57762,-1.0355,-0.71939,-0.36488,-0.58639,-0.70591,-0.57981,-0.51285,2.2919,-0.56561,-0.71094,-1.09327,-0.53849,0
-0.47826,-0.55021,-0.33988,-0.50858,-0.04449,-0.25197,-0.4481,-0.4609,-0.33935,-0.34368,-0.38288,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.37412,-0.36774,-0.47586,-0.24611,-0.16943,-0.24856,-0.59414,-0.65062,-0.52231,-0.12851,-0.40261,1.09903,-0.21052,-0.15744,-0.25667,-0.31875,-0.30654,-0.4993,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.48619,-0.64385,-0.07736,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.57762,-0.40781,0.51377,-0.49174,-0.58639,0.04451,-0.57981,0.11415,-0.47561,-0.56561,-0.71094,-0.38779,-0.53849,0
-0.26531,-0.55021,-0.33988,-0.14526,-0.04449,0.08268,-0.37932,-0.4609,-0.33935,-0.08452,0.97251,-0.04855,-0.4097,-0.58661,-0.01561,-0.24487,-0.1795,-0.59702,-0.36774,0.39936,0.27517,-0.16943,-0.24856,-0.59414,-0.65062,-0.44454,-0.25903,-0.73541,-0.81851,-0.21052,-0.15744,-0.25667,-0.37569,-0.30654,-0.4993,-0.52723,-0.13544,0.13125,-0.20711,-0.49325,-0.48619,-0.10676,-0.04229,-0.17464,-0.17667,-0.32045,-0.49753,-0.20676,-0.34478,0.28075,-0.71939,-0.23803,-0.36853,-0.70591,-0.20645,-0.51285,-0.66011,-0.42967,-0.03694,-0.22505,-0.53849,0
3.99383,-0.01788,-0.02612,0.94472,-0.04449,-0.25197,1.55845,-0.4609,-0.07199,-0.34368,0.28012,-0.04855,0.39971,-0.04617,-0.03328,-0.24487,-0.1795,2.20518,0.35072,-0.47586,0.13628,-0.16943,-0.24856,0.7045,1.29733,1.93508,-0.25903,1.48328,-0.81851,0.02426,-0.15744,-0.25667,0.81057,-0.30654,1.97325,2.08262,-0.19209,1.89574,-0.65435,-0.08619,0.66041,0.71344,0.08046,-0.17464,1.39295,1.00473,-0.49753,-0.20676,-0.34478,0.93104,-0.31103,0.52309,-0.58639,-0.29799,2.18358,-0.40536,-0.66011,-0.30685,0.65894,1.72224,-0.01437,1
-0.47826,-0.55021,-0.33988,-0.50858,-0.04449,-0.25197,-0.41292,-0.4609,-0.33935,-0.34368,0.10606,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.56518,-0.36774,-0.47586,-0.01625,-0.16943,-0.24856,-0.59414,-0.37234,-0.61562,0.13252,-0.62448,0.45985,-0.21052,-0.15744,-0.25667,-0.36146,-0.30654,-0.5944,-0.52723,-0.19209,-0.80213,-0.20711,-0.49325,-0.35129,-0.64385,-0.09489,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.34478,0.09277,-0.31103,-0.23803,-0.26958,-0.29799,-0.57981,-0.20831,-0.47561,-0.38909,-0.71094,-0.03648,-0.53849,0
-0.47826,-0.27688,-0.17895,-0.50858,-0.04449,-0.25197,-0.41315,0.00944,-0.06935,-0.34368,-0.00998,-0.04855,-0.4097,-0.04617,-0.03328,-0.24487,-0.1795,0.03984,-0.36774,-0.47586,-0.12583,-0.16943,-0.24856,-0.25523,-0.09406,-0.11793,-0.25903,0.263,-0.17933,0.02426,-0.15744,-0.25667,-0.07675,-0.30654,0.08714,-0.39138,-0.19209,-0.12324,-0.20711,-0.12289,-0.01406,-0.33958,-0.00722,-0.17464,0.34653,-0.32045,0.28994,-0.20676,-0.10963,-0.36174,-0.30698,-0.49174,-0.33673,-0.29799,-0.45073,0.00667,1.18489,-0.29684,-0.18137,-0.51078,-0.27797,0
-0.26531,-0.1902,3.5344,-0.14526,-0.04449,0.08268,-0.38062,0.1577,2.61486,0.01518,0.22674,-0.04855,0.39971,-0.04082,-0.03328,0.16608,-0.1795,0.42196,0.09333,0.39936,-0.03411,-0.16943,-0.08911,-0.25523,0.18422,0.11537,0.19778,0.9286,0.45985,1.82423,-0.15744,-0.25667,0.33607,0.37785,0.27733,-0.34892,-0.04865,0.03548,1.13461,-0.04949,1.67212,-0.08294,-0.07736,-0.17464,-0.43828,-0.32045,0.28994,-0.20676,1.76463,-0.22758,1.33049,-0.23803,5.94385,1.27869,-0.29608,0.47244,1.18489,5.13256,-0.01287,-0.42918,-0.19072,0
-0.47826,-0.55021,-0.33988,-0.32692,-0.04449,-0.25197,-0.37425,-0.4609,-0.33935,-0.34368,0.32545,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.56518,-0.36774,-0.47586,-0.00815,-0.16943,-0.24856,-0.27423,-0.37234,-0.50675,-0.25903,-0.51354,-0.81851,-0.21052,-0.15744,-0.25667,-0.34248,-0.30654,-0.45175,-0.40588,-0.19209,-0.0931,0.68737,-0.49325,-0.35129,-0.10411,-0.00722,-0.17464,0.60814,-0.32045,-0.49753,-0.20676,0.12091,-0.24132,-0.71939,-0.36488,0.16337,-0.70591,-0.35247,-0.51285,-0.10661,-0.14588,-0.25577,-0.44926,-0.53849,0
-0.47826,-0.55021,-0.33988,-0.32692,-0.04449,-0.25197,-0.45463,0.31789,-0.33935,-0.34368,0.10281,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.56518,-0.36774,-0.47586,-0.06608,-0.16943,1.22375,-0.59414,-0.92889,-0.6234,-0.25903,-0.40261,-0.17933,-0.21052,-0.15744,-0.25667,-0.31875,1.06225,-0.6578,-0.52723,-0.19209,-0.6312,-0.65435,-0.49325,-0.62108,-0.64385,-0.09489,-0.17464,-0.69988,-0.32045,0.31333,-0.20676,-0.57762,-0.20687,3.84937,-0.23803,-0.58639,4.04272,-0.57981,0.49035,-0.10661,-0.56561,-0.48992,-0.40017,-0.53849,0
-0.47826,-0.28772,-0.33988,-0.32692,-0.04449,-0.25197,-0.52448,0.01909,-0.33935,-0.34368,-0.79712,-0.04855,-0.4097,-0.04617,-0.03328,-0.24487,-0.1795,-0.56518,-0.36774,-0.47586,-0.41282,-0.16943,0.09903,-0.27423,-0.65062,-0.60785,0.19778,-0.73541,0.45985,-0.21052,-0.15744,-0.25667,-0.37569,0.37785,-0.6261,-0.39777,-0.19209,-0.70662,-0.65435,-0.14958,-0.48619,-0.37398,-0.09489,-0.17464,-0.69988,-0.32045,0.28994,-0.20676,-0.57762,-0.65861,0.10542,-0.36488,-0.58639,-0.03529,-0.45856,-0.26205,-0.66011,-0.56561,-0.48555,-0.45523,-0.28322,0
-0.05235,-0.55021,-0.20098,-0.32692,-0.04449,0.08268,-0.46354,-0.4609,-0.07199,0.01518,0.16876,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.24675,-0.36774,0.39936,-0.06835,-0.16943,-0.24856,-0.59414,0.32336,-0.14903,-0.25903,-0.18074,-0.81851,0.02426,-0.15744,-0.25667,-0.25707,-0.30654,-0.13476,-0.52723,-0.04865,-0.07008,-0.65435,-0.49325,0.18828,-0.37662,-0.02475,-0.17464,0.34653,-0.32045,-0.49753,-0.20676,-0.34478,-0.31631,-0.71939,-0.36488,-0.58639,-0.70591,-0.45121,-0.51285,-0.66011,-0.44915,-0.26015,-0.45146,-0.53849,0
0.37356,-0.14581,-0.33988,0.21807,-0.04449,-0.25197,-0.25812,-0.4609,-0.33935,-0.34368,-0.19889,-0.04855,0.39971,-0.04617,-0.03328,-0.24487,-0.1795,-0.53334,0.33424,-0.47586,-0.11763,-0.16943,-0.24856,-0.27423,0.04508,-0.53786,-0.25903,-0.40261,-0.81851,-0.21052,-0.15744,-0.25667,-0.31875,-0.30654,-0.35666,-0.30058,-0.19209,0.01907,-0.19825,-0.14291,-0.14895,-0.3634,-0.04229,-0.17464,0.08493,-0.32045,-0.49753,-0.20676,-0.34017,0.07723,-0.71939,0.01568,-0.07999,-0.70591,-0.31988,-0.51285,-0.66011,-0.34662,-0.25796,0.29044,-0.10872,0
-0.47826,-0.55021,-0.33988,-0.50858,-0.04449,-0.25197,-0.55732,-0.4609,-0.33935,-0.34368,-1.00838,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.62887,-0.36774,-0.47586,-0.49373,-0.16943,-0.24856,-0.59414,-0.65062,-0.68561,-0.25903,-0.84635,-0.81851,-0.21052,-0.15744,-0.25667,-0.38518,-0.30654,-0.6895,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.55363,-0.64385,-0.09489,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.57762,-0.76007,-0.31103,-0.49174,-0.58639,-0.29799,-0.57981,-0.40536,-0.66011,-0.56561,-0.71094,-0.46053,-0.53849,0
0.58652,0.75213,-0.33988,-0.32692,-0.04449,0.42064,0.30974,1.16882,-0.33935,1.1253,-0.21719,-0.04855,2.01853,0.49963,-0.03328,-0.24487,-0.1795,0.2309,2.8204,1.28324,-0.05948,-0.16943,-0.24856,0.38776,-0.09406,0.61307,-0.25903,0.263,-0.81851,0.25904,-0.15744,-0.25667,-0.07675,-0.30654,0.41998,0.72737,0.45132,0.66235,-0.20711,0.27416,0.18828,0.20015,-0.00722,-0.17464,0.60814,-0.32045,1.07741,-0.20676,-0.34478,0.61009,-0.71939,0.14253,0.00635,-0.70591,0.53788,-0.51285,0.26239,-0.19755,0.35695,1.54254,0.89759,0
-0.47826,0.48788,0.90949,0.03641,-0.04449,0.09262,0.30296,1.23528,1.26482,-0.0755,0.57155,-0.04855,-0.4097,0.49963,-0.03328,-0.24487,-0.1795,-0.11937,-0.36774,0.42535,0.1662,-0.16943,1.94053,0.36875,-0.37234,-0.2268,0.78511,1.15047,1.09903,0.18078,-0.15744,-0.25667,0.51163,1.82796,-0.08721,0.25439,-0.04452,0.34605,0.24013,0.35424,-0.0815,0.19751,-0.04229,-0.17464,0.08493,1.00473,1.08521,-0.20676,1.28512,0.33803,3.18225,0.01568,0.3373,4.46626,0.16052,3.07001,2.6609,0.9522,0.23003,-0.02362,0.445,0
-0.47826,-0.55021,-0.33988,-0.50858,-0.04449,-0.25197,-0.54896,-0.4609,-0.33935,-0.34368,-1.00838,-0.04855,-0.4097,-0.58661,-0.01561,-0.24487,-0.1795,-0.43781,-0.36774,-0.47586,-0.49373,-0.16943,-0.24856,-0.59414,-0.51148,-0.46787,-0.25903,0.04113,-0.81851,-0.21052,-0.15744,-0.25667,-0.1764,-0.30654,-0.4676,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.41874,-0.64385,-0.07736,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.57762,-0.76007,-0.71939,-0.36488,-0.58639,-0.70591,-0.57981,-0.51285,0.81589,-0.56561,-0.71094,-0.46053,-0.53849,0
-0.47826,0.0314,0.06459,-0.32692,-0.04449,-0.25197,-0.43574,-0.4609,-0.07199,-0.34368,-0.79365,-0.04855,-0.4097,-0.04082,-0.03328,1.80986,-0.1795,-0.56518,-0.36774,-0.47586,-0.40177,1.86011,-0.24856,-0.27106,-0.65062,-0.56897,-0.25903,-0.62448,-0.81851,-0.13226,5.48188,-0.25667,-0.36146,-0.30654,-0.57855,-0.23689,-0.19209,-0.59826,-0.20711,-0.14291,-0.41874,-0.36869,-0.09489,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.11194,-0.59981,-0.71939,-0.36488,-0.26806,-0.70591,-0.32819,-0.51285,-0.84461,-0.05471,-0.47898,-0.40686,0.0032,0
-0.26531,-0.55021,-0.33988,-0.50858,-0.04449,-0.25197,-0.45693,-0.4609,-0.33935,-0.34368,-0.18969,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.50149,-0.36774,-0.47586,-0.19378,-0.16943,-0.24856,-0.59414,-0.92889,-0.52231,-0.25903,-0.84635,-0.81851,-0.21052,-0.15744,-0.25667,-0.38518,-0.30654,-0.57855,-0.52723,-0.19209,-0.69695,-0.20711,-0.49325,-0.62108,-0.37398,-0.09489,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.34478,-0.43189,-0.31103,-0.49174,-0.41196,-0.29799,-0.44593,-0.40536,-0.84461,-0.46714,-0.48992,-0.45123,-0.53849,0
-0.05235,-0.55021,-0.33988,-0.50858,-0.04449,-0.25197,-0.45797,-0.4609,-0.33935,-0.34368,-0.37616,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.02385,-0.36774,-0.47586,-0.24357,-0.16943,-0.24856,-0.59414,-0.09406,-0.15681,-0.25903,-0.06981,-0.17933,-0.21052,-0.15744,-0.25667,-0.21911,-0.30654,-0.10306,-0.52723,-0.19209,-0.80213,-0.20711,-0.49325,-0.2164,-0.37662,-0.05982,-0.17464,-0.43828,-0.32045,-0.49753,-0.20676,-0.34478,-0.40481,0.51377,-0.49174,-0.04541,0.04451,-0.48284,-0.19039,0.07789,-0.27885,-0.71094,-0.38772,-0.53849,0
-0.47826,-0.55021,-0.33988,-0.32692,-0.04449,-0.25197,-0.42829,-0.4609,-0.33935,-0.34368,-1.06365,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.24675,-0.36774,-0.47586,-0.4853,-0.16943,-0.24856,-0.59414,-0.09406,-0.359,-0.25903,-0.18074,-0.17933,-0.21052,-0.15744,-0.25667,-0.25707,-0.30654,-0.42005,-0.52723,-0.19209,-0.80213,-0.65435,-0.49325,-0.2164,-0.64385,-0.07736,-0.17464,-0.43828,-0.32045,-0.49753,-0.20676,-0.57762,-0.46606,-0.71939,-0.23803,-0.58639,-0.70591,-0.57981,-0.36953,0.07789,-0.56561,-0.71094,0.22503,-0.53849,0
-0.47826,0.40644,-0.33988,0.03641,-0.04449,-0.25197,-0.39061,0.31789,-0.33935,-0.34368,0.49949,-0.04855,-0.4097,0.49428,-0.03328,-0.24487,-0.1795,-0.43781,-0.36774,-0.47586,0.09902,-0.16943,1.08324,0.04568,-0.2332,-0.46009,-0.25903,0.04113,1.09903,-0.21052,-0.15744,3.08045,-0.1764,1.06225,-0.45175,0.03396,-0.19209,0.22307,0.24013,0.23079,-0.28385,0.43034,-0.09489,-0.17464,-0.69988,-0.32045,0.32113,2.38919,-0.11194,0.07114,3.88171,0.01568,-0.07191,4.04272,0.24599,0.74115,0.26239,-0.23732,-0.03694,-0.25774,0.41232,0
-0.47826,-0.55021,-0.33988,-0.32692,-0.04449,-0.25197,-0.43787,-0.4609,-0.33935,-0.34368,0.05807,-0.04855,-0.4097,-0.58661,-0.01561,-0.24487,-0.1795,-0.66071,-0.36774,-0.47586,-0.10311,-0.16943,-0.24856,-0.59414,-0.65062,-0.64673,-0.25903,-0.84635,-0.81851,-0.21052,-0.15744,-0.25667,-0.38518,-0.30654,-0.6261,-0.52723,-0.19209,-0.09056,-0.65435,-0.49325,-0.48619,-0.37662,-0.07736,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.57762,-0.33333,-0.71939,-0.36488,-0.58639,-0.70591,-0.45121,-0.51285,-0.66011,-0.56561,-0.26453,-0.44825,-0.53849,0
-0.26531,-0.55021,-0.33988,0.03641,-0.04449,-0.25197,0.35245,-0.4609,-0.33935,-0.34368,0.08009,-0.04855,-0.4097,-0.58661,-0.03328,-0.24487,-0.1795,-0.11937,-0.36774,-0.47586,0.03005,-0.16943,-0.24856,-0.27423,-0.2332,-0.27346,-0.25903,-0.62448,-0.81851,-0.13226,-0.15744,-0.25667,-0.36146,-0.30654,-0.32496,-0.23913,-0.19209,0.62318,-0.65435,-0.49325,-0.2164,-0.10676,-0.09489,-0.17464,-0.69988,-0.32045,-0.49753,-0.20676,-0.57762,0.56882,-0.71939,0.14253,-0.58639,-0.70591,-0.16603,-0.40536,-0.47561,-0.56561,-0.03694,1.0148,-0.53849,0
