$ck_oo_numberOfPrivateMethods,$LDHH_lcom,$LDHH_fanIn,$numberOfNonTrivialBugsFoundUntil:,$WCHU_numberOfPublicAttributes,$WCHU_numberOfAttributes,$CvsWEntropy,$LDHH_numberOfPublicMethods,$WCHU_fanIn,$LDHH_numberOfPrivateAttributes,$CvsEntropy,$LDHH_numberOfPublicAttributes,$WCHU_numberOfPrivateMethods,$WCHU_numberOfMethods,$ck_oo_numberOfPublicAttributes,$ck_oo_noc,$numberOfCriticalBugsFoundUntil:,$ck_oo_wmc,$LDHH_numberOfPrivateMethods,$WCHU_numberOfPrivateAttributes,$CvsLogEntropy,$WCHU_noc,$LDHH_numberOfAttributesInherited,$WCHU_wmc,$ck_oo_fanOut,$ck_oo_numberOfLinesOfCode,$ck_oo_numberOfAttributesInherited,$ck_oo_numberOfMethods,$ck_oo_dit,$ck_oo_fanIn,$LDHH_noc,$WCHU_dit,$ck_oo_lcom,$WCHU_numberOfAttributesInherited,$ck_oo_rfc,$LDHH_wmc,$LDHH_numberOfAttributes,$LDHH_numberOfLinesOfCode,$WCHU_fanOut,$WCHU_lcom,$ck_oo_cbo,$WCHU_rfc,$ck_oo_numberOfAttributes,$numberOfHighPriorityBugsFoundUntil:,$ck_oo_numberOfPrivateAttributes,$numberOfMajorBugsFoundUntil:,$WCHU_numberOfPublicMethods,$LDHH_dit,$WCHU_cbo,$CvsLinEntropy,$WCHU_numberOfMethodsInherited,$numberOfBugsFoundUntil:,$LDHH_fanOut,$LDHH_numberOfMethodsInherited,$LDHH_rfc,$ck_oo_numberOfMethodsInherited,$ck_oo_numberOfPublicMethods,$LDHH_cbo,$WCHU_numberOfLinesOfCode,$CvsExpEntropy,$LDHH_numberOfMethods,<$class
-0.30875,-0.34814,-0.2515,-0.09697,-0.24087,-0.33684,-0.26268,0.06187,-0.08495,-0.26441,-3e-05,-0.15762,-0.19321,-0.39506,-0.04911,-0.24392,,-0.43342,-0.15525,-0.30686,0.0825,-0.22104,-0.22948,-0.41799,-0.50055,-0.40086,-0.10004,-0.60926,1.42568,-0.04898,-0.18333,-0.26105,-0.17962,-0.25149,-0.52667,-0.40694,-0.28721,0.8919,-0.58003,-0.19695,-0.18681,-0.44863,-0.52973,,-0.5316,,0.53444,-0.19591,-0.24258,1.72499,-0.3252,-0.09697,-0.44511,0.58408,-0.49473,-0.3061,-0.51749,-0.38052,-0.10245,1.905,-0.34682,0
-0.30875,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.30317,-0.30763,-0.34951,-0.26441,-0.53841,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.47339,-0.15525,-0.30686,-0.33819,-0.22104,-0.22948,-0.41799,-0.96388,-0.44266,-0.28943,-0.83427,-0.89231,-0.34268,-0.18333,-0.26105,-0.1825,-0.25149,-0.59834,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.59661,-0.44863,-0.52973,,-0.5316,,-0.40445,-0.19591,-0.49375,-0.78312,0.16703,-0.50064,-0.44511,-0.06226,-0.49473,-0.78854,-0.88977,-0.50277,-0.40489,-0.83919,-0.34682,0
0.15656,0.25055,-0.09428,1.71953,-0.24087,0.48441,0.28795,0.87563,0.43904,-0.0435,2.15779,-0.15762,0.93002,0.97529,-0.4063,0.09385,,0.00634,0.01203,0.69247,0.37833,0.7807,-0.03463,0.97549,-0.26888,-0.03306,-0.28943,0.62831,0.26669,0.31813,-0.0267,3.65785,0.04243,1.11177,0.01084,0.10703,-0.1381,0.50299,1.55012,0.38121,0.22299,1.19169,0.295,,0.68609,,1.49192,0.89844,0.99375,1.37517,0.69338,1.71953,-0.00898,-0.16302,0.09805,0.24526,0.97167,0.00367,0.90668,1.32349,0.35628,0
-0.30875,-0.34814,-0.39201,-0.29881,-0.24087,-0.33684,-0.31728,-0.30763,-0.34951,-0.26441,-0.73086,-0.15762,-0.19321,-0.39506,2.09405,-0.24392,,-0.31348,-0.15525,-0.30686,-0.33718,-0.22104,-0.22948,-0.41799,-0.26888,-0.30891,-0.28943,-0.27174,0.26669,-0.19583,-0.18333,-0.26105,-0.15367,-0.25149,-0.38334,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.25511,-0.44863,0.295,,-0.5316,,-0.40445,-0.19591,-0.49375,-0.52071,-1.30967,-0.29881,-0.44511,-1.0563,-0.49473,-0.6507,-0.33134,-0.50277,-0.40489,-0.28316,-0.34682,0
1.31983,1.37409,-0.39201,0.10486,-0.24087,-0.33684,-0.14921,2.34642,-0.34951,-0.26441,0.14633,-0.15762,-0.19321,0.28346,-0.4063,-0.24392,,0.54603,-0.15525,-0.30686,5.49622,-0.22104,-0.22948,0.05544,0.65778,0.18845,-0.28943,0.96582,0.26669,-0.26926,-0.18333,3.65785,0.16354,-0.25149,0.83502,0.93383,-0.28721,0.8919,0.84007,0.09325,-0.11851,-0.02482,0.70737,,1.49787,,0.54374,6.28561,-0.00117,2.01376,0.66413,0.10486,0.17646,1.0442,1.11082,-0.3061,0.78552,-0.26496,-0.04556,1.51327,1.37645,0
-0.30875,0.26335,-0.22734,0.71036,1.62923,1.32129,0.19272,-0.07098,0.17191,0.06968,0.79371,1.60159,0.95205,1.00855,-0.04911,-0.24392,,0.0663,0.35172,0.69247,-0.01666,-0.22104,-0.22948,0.57352,1.81611,0.23861,-0.28943,-0.38425,-0.89231,-0.26926,-0.18333,-0.26105,-0.1652,-0.25149,0.17209,0.00674,0.6156,0.46642,1.55715,0.42845,0.29129,1.37613,0.02009,,0.28019,,0.58092,-0.19591,0.49873,-0.04856,0.16703,0.71036,0.34791,-0.06226,0.29339,-0.78854,-0.51749,-0.00036,1.41274,0.01647,0.22993,0
-0.30875,-0.34814,-0.39201,-0.29881,-0.24087,-0.33684,-0.26514,-0.30763,-0.34951,-0.26441,0.00642,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.35346,-0.15525,-0.30686,-0.23197,-0.22104,-0.22948,-0.41799,-0.03721,-0.29637,2.36207,-0.60926,0.26669,-0.34268,-0.18333,-0.26105,-0.17962,-0.25149,-0.38334,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.32341,-0.44863,-0.39228,,-0.1257,,-0.40445,-0.19591,-0.49375,-0.63677,0.16703,-0.29881,-0.44511,-0.06226,-0.49473,-0.37502,-0.51749,-0.50277,-0.40489,-0.7695,-0.34682,0
-0.30875,-0.2612,-0.32455,-0.29881,-0.24087,-0.33684,-0.2338,-0.11347,-0.09009,-0.26441,0.02349,-0.15762,-0.19321,0.27681,-0.04911,-0.24392,,-0.39344,-0.15525,-0.30686,-0.03116,-0.22104,-0.22948,0.03311,-0.50055,-0.38414,-0.28943,-0.38425,-0.89231,-0.12241,-0.18333,-0.26105,-0.1652,-0.25149,-0.40125,-0.30525,-0.28721,-0.43388,-0.58003,0.03476,-0.25511,-0.04836,-0.52973,,-0.5316,,0.53444,-0.19591,-0.24746,0.79215,0.16703,-0.29881,-0.44511,-0.06226,-0.40663,-0.71962,-0.1452,-0.43909,-0.09646,0.50405,-0.23591,0
-0.30875,-0.13073,2.11457,-0.29881,-0.24087,-0.33684,-0.2715,-0.01253,1.47419,-0.26441,-0.27117,-0.15762,-0.19321,0.27681,-0.4063,-0.24392,,-0.41343,-0.15525,-0.30686,-0.27873,-0.22104,-0.22948,0.03757,-0.26888,-0.3925,-0.28943,-0.49675,0.26669,2.88797,-0.18333,-0.26105,-0.17385,-0.25149,-0.45501,-0.25728,-0.28721,-0.38032,0.13705,0.03251,2.61348,-0.03659,-0.66719,,-0.5316,,0.53444,-0.19591,1.48633,-0.67414,0.18165,-0.29881,-0.13203,-0.06226,-0.32896,-0.37502,-0.33134,1.84548,-0.0785,-0.76961,-0.12921,0
-0.30875,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.30317,-0.30763,-0.34951,-0.26441,-0.53841,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.43342,-0.15525,-0.30686,-0.33819,-0.22104,6.62334,-0.41799,-0.73221,-0.4134,2.55146,-0.72176,2.58468,-0.34268,-0.18333,3.65785,-0.1825,7.96858,-0.54459,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.52831,-0.44863,-0.66719,,-0.5316,,-0.40445,1.37151,-0.49375,-0.78312,5.22582,-0.50064,-0.44511,4.56682,-0.49473,4.10478,-0.70363,-0.50277,-0.40489,-0.83919,-0.34682,0
-0.30875,-0.34814,-0.39201,-0.29881,-0.24087,-0.33684,-0.31728,-0.30763,-0.34951,-0.26441,-0.73086,-0.15762,-0.19321,-0.39506,-0.4063,0.09385,,-0.47339,-0.15525,-0.30686,-0.33718,-0.22104,-0.22948,-0.41799,-0.96388,-0.44266,-0.28943,-0.38425,-0.89231,-0.19583,-0.18333,-0.26105,-0.1652,-0.25149,-0.52667,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.46001,-0.44863,-0.66719,,-0.5316,,-0.40445,-0.19591,-0.49375,-0.52071,-1.30967,-0.29881,-0.44511,-1.0563,-0.49473,-0.78854,-0.88977,-0.50277,-0.40489,-0.28316,-0.34682,0
-0.30875,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.28542,-0.30763,-0.34951,-0.26441,-0.30471,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.31348,-0.15525,-0.30686,-0.29787,-0.22104,-0.22948,-0.41799,-0.03721,-0.32145,-0.10004,-0.38425,1.42568,-0.19583,-0.18333,-0.26105,-0.1652,-0.25149,-0.32959,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.18681,-0.44863,-0.66719,,-0.5316,,-0.40445,-0.19591,-0.49375,-0.74804,0.18165,-0.50064,-0.44511,-0.06226,-0.49473,1.83042,-0.1452,-0.50277,-0.40489,-0.83892,-0.34682,0
-0.07609,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.28333,-0.30763,-0.34951,-0.26441,-0.61329,-0.15762,-0.19321,-0.39506,1.73685,-0.24392,,-0.09361,-0.15525,-0.30686,-0.36086,-0.22104,-0.22948,-0.41799,-0.50055,-0.12919,-0.28943,0.74081,-0.89231,-0.26926,-0.18333,-0.26105,0.07991,-0.25149,-0.16833,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.39171,-0.44863,0.15755,,-0.5316,,-0.40445,-0.19591,-0.49375,-0.83737,1.16124,-0.50064,-0.44511,1.14649,-0.49473,0.0385,1.5301,-0.50277,-0.40489,-0.85355,-0.34682,0
-0.30875,-0.34814,-0.39201,-0.29881,-0.24087,-0.33684,-0.31728,-0.30763,-0.34951,-0.26441,-0.73086,-0.15762,-0.19321,-0.39506,2.09405,-0.24392,,-0.37345,-0.15525,-0.30686,-0.33718,-0.22104,-0.22948,-0.41799,0.19445,-0.33399,-0.28943,-0.27174,0.26669,-0.26926,-0.18333,-0.26105,-0.15367,-0.25149,-0.3475,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.18681,-0.44863,0.295,,-0.5316,,-0.40445,-0.19591,-0.49375,-0.52071,-1.30967,-0.29881,-0.44511,-1.0563,-0.49473,-0.51286,-0.1452,-0.50277,-0.40489,-0.28316,-0.34682,0
-0.30875,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.31943,-0.30763,-0.34951,-0.26441,-0.91046,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.43342,-0.15525,-0.30686,-0.41102,-0.22104,-0.22948,-0.41799,-0.03721,-0.39668,-0.28943,-0.60926,0.26669,-0.34268,-0.18333,-0.26105,-0.17962,-0.25149,-0.47292,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.32341,-0.44863,-0.25482,,-0.32865,,-0.40445,-0.19591,-0.49375,-0.87778,-1.30967,-0.50064,-0.44511,-1.0563,-0.49473,-0.37502,-0.51749,-0.50277,-0.40489,-0.85368,-0.34682,0
-0.07609,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.26541,-0.30763,-0.34951,-0.26441,-0.58613,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,0.00634,-0.15525,-0.30686,-0.35665,-0.22104,-0.22948,-0.41799,0.88945,0.3222,-0.28943,0.29079,-0.89231,-0.04898,-0.18333,-0.26105,-0.05274,-0.25149,0.7096,-0.40694,-0.28721,-0.43079,-0.58003,-0.19695,0.22299,-0.44863,0.295,,-0.5316,,-0.40445,-0.19591,-0.49375,-0.83505,0.16703,-0.50064,-0.44511,-0.06226,-0.49473,-0.78854,-0.88977,-0.50277,-0.09946,-0.85357,-0.34682,0
0.62187,-0.34814,-0.39201,-0.29881,-0.24087,-0.33684,-0.29486,-0.30763,-0.34951,-0.26441,-0.26235,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,0.10628,-0.15525,-0.30686,-0.28467,-0.22104,-0.22948,-0.41799,-0.26888,0.03799,-0.28943,0.96582,-0.89231,-0.26926,-0.18333,-0.26105,0.16354,-0.25149,-0.00708,-0.40694,-0.28721,-0.51475,0.13002,-0.19695,-0.32341,-0.44863,-0.11736,,0.28019,,-0.40445,-0.19591,-0.24746,-0.7155,0.16703,-0.29881,-0.08455,-0.06226,-0.49473,-0.78854,1.34395,-0.32979,-0.40489,-0.83034,-0.34682,0
-0.30875,-0.34814,-0.39201,-0.29881,-0.24087,-0.33684,-0.31532,-0.30763,-0.34951,-0.26441,-0.6299,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.41343,-0.15525,-0.30686,-0.15726,-0.22104,-0.22948,-0.41799,-0.50055,-0.39668,0.08935,-0.60926,0.26669,-0.34268,-0.18333,-0.26105,-0.17962,-0.25149,-0.50876,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.46001,-0.44863,-0.66719,,-0.5316,,-0.40445,-0.19591,-0.49375,0.63354,-1.30967,-0.29881,-0.44511,-1.0563,-0.49473,1.27906,-0.51749,-0.50277,-0.40489,0.47815,-0.34682,0
-0.07609,-0.34814,-0.39201,-0.29881,-0.24087,-0.33684,-0.29493,-0.30763,-0.34951,-0.26441,-0.25785,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.43342,-0.15525,-0.30686,-0.08443,-0.22104,-0.22948,-0.41799,-0.26888,-0.33399,-0.28943,-0.60926,-0.89231,-0.12241,-0.18333,-0.26105,-0.17962,-0.25149,-0.41917,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.18681,-0.44863,-0.66719,,-0.5316,,-0.40445,-0.19591,-0.49375,0.7282,0.16703,-0.29881,-0.44511,-0.06226,-0.49473,-0.78854,-0.70363,-0.50277,-0.40489,0.49264,-0.34682,0
-0.30875,-0.30122,-0.39201,0.10486,-0.24087,-0.33684,-0.25401,-0.30763,-0.34951,0.20545,0.04795,-0.15762,-0.19321,0.27681,-0.4063,-0.24392,,-0.25352,-0.15525,0.69247,-0.18071,-0.22104,0.29045,0.48867,1.12112,-0.16681,1.79389,-0.27174,0.26669,-0.34268,-0.18333,-0.26105,-0.15367,1.16576,0.13626,-0.10467,-0.28721,-0.22077,-0.58003,0.03701,0.01809,0.35976,-0.11736,,-0.5316,,-0.40445,-0.19591,-0.49375,-0.36764,0.16703,0.10486,-0.44511,-0.07995,-0.20694,0.86554,-0.33134,-0.50277,0.22394,-0.31641,-0.2898,0
-0.30875,-0.17545,-0.39201,-0.09697,-0.24087,-0.33684,-0.24742,-0.30763,-0.34951,-0.26441,0.01482,-0.15762,-0.19321,0.27681,-0.4063,0.09385,,-0.43342,-0.15525,-0.30686,-0.21714,0.7807,-0.22948,0.03311,-0.50055,-0.4134,0.08935,-0.60926,1.42568,-0.34268,0.20437,3.65785,-0.17962,-0.25149,-0.52667,-0.28544,-0.28721,-0.41088,-0.58003,0.03251,-0.46001,-0.05229,-0.66719,,-0.5316,,-0.40445,1.37151,-0.49375,-0.57095,0.18165,-0.09697,-0.44511,-0.48213,-0.39092,1.48582,-0.51749,-0.50277,-0.09646,-0.7242,-0.15055,0
1.08718,-0.34814,-0.39201,0.10486,-0.24087,-0.33684,-0.24477,-0.30763,-0.34951,-0.26441,0.50861,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.05363,-0.15525,-0.30686,0.06856,-0.22104,-0.22948,-0.41799,1.58445,0.12994,-0.28943,0.5158,-0.89231,0.02444,-0.18333,-0.26105,0.00782,-0.25149,0.6021,-0.40694,-0.28721,-0.44087,0.8471,-0.19695,0.42789,-0.05229,0.43246,,1.09198,,-0.40445,-0.19591,0.00127,0.96974,0.19627,0.10486,-0.12056,-0.06226,-0.41214,0.79662,0.22709,-0.38451,-0.10245,0.72608,-0.34682,0
-0.07609,-0.27474,-0.27411,1.5177,-0.24087,0.45312,1.07714,0.00141,-0.09009,-0.26441,1.02891,-0.15762,-0.19321,0.27681,-0.4063,-0.24392,,-0.19355,-0.15525,-0.30686,-0.00555,-0.22104,-0.22948,0.94423,0.42612,-0.22114,-0.10004,-0.27174,0.26669,-0.19583,-0.18333,-0.26105,-0.15367,-0.25149,-0.09666,-0.15468,-0.09274,-0.29864,0.84007,0.03701,-0.05021,0.75218,-0.52973,,-0.32865,,1.47333,-0.19591,0.24512,-0.23153,0.16703,1.5177,0.07015,-0.06226,-0.26382,-0.51286,-0.33134,-0.16846,0.53237,-0.52895,-0.27497,0
0.15656,0.00225,-0.30422,-0.09697,-0.24087,0.45312,-0.24598,0.11243,-0.09009,0.32134,-0.23032,-0.15762,-0.19321,0.27681,-0.4063,-0.24392,,0.32615,-0.15525,0.66364,-0.24353,-0.22104,-0.22948,0.0465,0.19445,0.20099,-0.28943,0.96582,-0.89231,-0.12241,-0.18333,-0.26105,0.16354,-0.25149,0.42293,-0.13069,0.234,-0.27206,-0.58003,0.06176,-0.05021,-0.04051,0.98228,,1.70082,,0.53444,-0.19591,-0.24746,-0.48514,-0.3252,-0.09697,-0.44511,-0.26187,-0.23701,-0.78854,1.71624,-0.43634,-0.06352,-0.39706,0.00135,0
-0.07609,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.28772,-0.30763,-0.34951,-0.26441,-0.62531,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,0.10628,-0.15525,-0.30686,-0.36312,-0.22104,-0.22948,-0.41799,2.51111,0.38907,-0.28943,0.5158,-0.89231,-0.26926,-0.18333,-0.26105,0.00782,-0.25149,0.63794,-0.40694,-0.28721,-0.47509,0.84007,-0.19695,0.49619,-0.44863,0.70737,,1.49787,,-0.40445,-0.19591,-0.00117,-0.83982,-1.30967,-0.50064,0.17646,-1.0563,-0.49473,-1.40882,1.15781,-0.26496,-0.09047,-0.85357,-0.34682,0
1.08718,-0.34814,-0.39201,-0.29881,-0.24087,-0.33684,-0.31597,-0.30763,-0.34951,-0.26441,-0.60405,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,0.54603,-0.15525,-0.30686,-0.23507,-0.22104,-0.22948,-0.41799,-0.73221,0.99929,0.84692,-0.04673,0.26669,-0.34268,-0.18333,-0.26105,-0.12195,-0.25149,-0.025,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.52831,-0.44863,0.43246,,1.09198,,-0.40445,-0.19591,-0.49375,0.14265,-1.30967,-0.29881,-0.44511,-1.0563,-0.49473,1.00338,-0.70363,-0.50277,-0.40489,0.38695,-0.34682,0
3.41371,-0.34814,-0.39201,-0.29881,-0.24087,-0.33684,-0.31597,-0.30763,-0.34951,-0.26441,-0.60405,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,3.64428,-0.15525,-0.30686,-0.23507,-0.22104,-0.22948,-0.41799,-0.73221,4.28441,0.84692,1.07833,0.26669,-0.34268,-0.18333,-0.26105,0.20968,-0.25149,1.67713,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.52831,-0.44863,1.66956,,2.9185,,-0.40445,-0.19591,-0.49375,0.14265,-1.30967,-0.29881,-0.44511,-1.0563,-0.49473,1.00338,-0.70363,-0.50277,-0.40489,0.38695,-0.34682,0
-0.07609,-0.34814,-0.39201,-0.29881,-0.24087,-0.33684,0.0013,-0.30763,-0.34951,-0.26441,0.14353,-0.15762,-0.19321,-0.39506,-0.04911,-0.24392,,-0.39344,-0.15525,-0.30686,-0.01602,-0.22104,-0.22948,-0.41799,0.42612,-0.22532,-0.28943,-0.38425,-0.89231,-0.26926,-0.18333,-0.26105,-0.1652,-0.25149,-0.15042,-0.40694,-0.28721,-0.51475,0.13002,-0.19695,-0.11851,-0.44863,-0.52973,,-0.5316,,-0.40445,-0.19591,-0.24746,0.78528,0.16703,-0.29881,-0.13203,-0.06226,-0.49473,-0.78854,-0.33134,-0.39916,-0.40489,0.49297,-0.34682,0
-0.30875,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.31943,-0.30763,-0.34951,-0.26441,-0.91046,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.39344,-0.15525,-0.30686,-0.41102,-0.22104,-0.22948,-0.41799,-0.26888,-0.37996,-0.10004,-0.60926,1.42568,-0.19583,-0.18333,-0.26105,-0.17962,-0.25149,-0.45501,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.25511,-0.44863,-0.52973,,-0.5316,,-0.40445,-0.19591,-0.49375,-0.87778,-1.30967,-0.50064,-0.44511,-1.0563,-0.49473,-0.3061,-0.70363,-0.50277,-0.40489,-0.85368,-0.34682,0
-0.30875,1.48912,0.57814,0.10486,-0.24087,-0.33684,-0.04724,2.50481,0.95019,-0.26441,1.45792,-0.15762,-0.19321,0.94868,-0.4063,-0.24392,,0.10628,-0.15525,-0.30686,0.13206,-0.22104,-0.22948,0.48867,0.65778,0.26787,-0.28943,0.4033,1.42568,0.39156,-0.18333,-0.26105,-0.0239,-0.25149,0.45877,1.02375,-0.28721,1.01885,0.13002,0.29572,0.56449,0.36368,-0.39228,,-0.1257,,1.47333,-0.19591,0.49385,0.4607,0.6885,0.10486,-0.29453,1.0442,1.19726,1.62366,1.15781,0.60169,0.61621,0.42018,1.49062,1
-0.30875,-0.34814,-0.39201,-0.50064,-0.24087,0.45312,-0.31943,-0.30763,-0.34951,2.57876,-0.91046,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.23353,-0.15525,0.66364,-0.41102,-0.22104,-0.22948,0.03311,-0.03721,-0.30473,-0.10004,-0.27174,1.42568,-0.26926,-0.18333,-0.26105,-0.15367,-0.25149,-0.36542,0.93383,1.80212,0.8919,0.84007,-0.19695,-0.25511,-0.03659,-0.39228,,-0.1257,,-0.40445,-0.19591,-0.00117,-0.87778,1.15149,-0.50064,2.1937,1.27392,1.11082,-0.3061,0.04095,0.31636,-0.10245,-0.85368,-0.34682,0
-0.07609,0.44104,-0.14395,0.9122,1.66626,1.2509,-0.12766,0.63931,0.16934,0.60041,0.18507,0.34,0.91901,0.94868,0.66528,0.09385,,-0.27351,0.25033,1.65337,0.03794,0.7807,-0.22948,0.4842,-0.03721,-0.28383,1.79389,-0.04673,0.26669,-0.19583,-0.05415,-0.26105,-0.12195,-0.25149,-0.18625,0.16139,0.35742,0.1114,1.55012,0.27997,-0.18681,0.7561,0.295,,0.28019,,1.47333,-0.19591,0.24512,1.06256,0.16703,0.9122,0.6384,-0.07995,0.17271,0.86554,-0.1452,-0.01359,0.52039,0.92305,0.38172,0
-0.30875,-0.34814,-0.39201,-0.29881,-0.24087,-0.33684,0.47739,-0.30763,-0.34951,-0.26441,-0.19766,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.25352,-0.15525,-0.30686,-0.08368,-0.22104,-0.22948,-0.41799,-0.50055,-0.23786,-0.28943,-0.49675,-0.89231,-0.26926,-0.18333,-0.26105,-0.17385,-0.25149,-0.29375,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.39171,-0.44863,-0.66719,,-0.5316,,-0.40445,-0.19591,-0.49375,0.6947,0.16703,-0.29881,-0.44511,-0.06226,-0.49473,-0.71962,-0.33134,-0.50277,-0.40489,0.47852,-0.34682,0
-0.30875,-0.34814,-0.39201,0.10486,-0.24087,0.45312,-0.26357,-0.30763,-0.34951,0.09395,-0.05299,-0.15762,-0.19321,-0.39506,-0.4063,1.10717,,-0.33347,-0.15525,0.66364,-0.02717,-0.22104,-0.22948,0.03311,-0.73221,-0.34653,-0.28943,0.06578,0.26669,-0.04898,-0.18333,-0.26105,-0.10176,-0.25149,-0.36542,-0.24219,-0.05938,-0.38926,0.13002,-0.19695,-0.25511,-0.05229,-0.52973,,-0.32865,,-0.40445,-0.19591,-0.24746,0.88113,-0.31546,0.10486,-0.33318,-0.26187,-0.38074,0.17634,0.59938,-0.41087,-0.09946,0.66094,-0.34682,0
-0.30875,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.26718,-0.30763,-0.34951,-0.26441,0.28065,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.31348,-0.15525,-0.30686,-0.16357,-0.22104,-0.22948,-0.41799,-0.96388,-0.34235,-0.28943,0.06578,-0.89231,-0.26926,-0.18333,-0.26105,-0.10176,-0.25149,-0.45501,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.52831,-0.44863,-0.11736,,0.28019,,-0.40445,-0.19591,-0.49375,-0.49501,0.16703,-0.50064,-0.44511,-0.06226,-0.49473,-0.78854,0.59938,-0.50277,-0.40489,-0.70473,-0.34682,0
-0.30875,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.30317,-0.30763,-0.34951,-0.26441,-0.53841,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.41343,-0.15525,-0.30686,-0.33819,-0.22104,0.54053,-0.41799,-0.73221,-0.39668,-0.10004,-0.60926,0.26669,-0.34268,-0.18333,-0.26105,-0.17962,1.11177,-0.54459,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.52831,-0.44863,-0.66719,,-0.5316,,-0.40445,-0.19591,-0.49375,-0.78312,0.65926,-0.50064,-0.44511,0.18304,-0.49473,-0.09934,-0.88977,-0.50277,-0.40489,-0.83919,-0.34682,0
-0.30875,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.31943,-0.30763,-0.34951,-0.26441,-0.91046,-0.15762,-0.19321,-0.39506,-0.4063,-0.24392,,-0.35346,-0.15525,-0.30686,-0.41102,-0.22104,-0.22948,-0.41799,-0.03721,-0.36742,-0.28943,-0.38425,1.42568,-0.26926,-0.18333,-0.26105,-0.1652,-0.25149,-0.38334,-0.40694,-0.28721,-0.51475,-0.58003,-0.19695,-0.25511,-0.44863,-0.39228,,-0.1257,,-0.40445,-0.19591,-0.49375,-0.87778,-1.30967,-0.50064,-0.44511,-1.0563,-0.49473,0.24526,-0.51749,-0.50277,-0.40489,-0.85368,-0.34682,0
-0.30875,-0.34814,-0.39201,-0.50064,-0.24087,-0.33684,-0.20891,-0.30763,-0.34951,-0.26441,-0.23203,-0.15762,-0.19321,-0.39506,-0.04911,-0.24392,,-0.39344,-0.15525,-0.30686,-0.28225,-0.22104,-0.22948,-0.41799,-0.03721,-0.36325,-0.28943,-0.60926,1.42568,-0.26926,-0.18333,-0.26105,-0.17962,-0.25149,-0.3475,-0.40694,-0.28721,-0.51475,0.13002,-0.19695,-0.25511,-0.44863,-0.52973,,-0.5316,,-0.40445,-0.19591,-0.24746,-0.72351,0.16703,-0.50064,-0.29453,-0.06226,-0.49473,-0.58178,-0.51749,-0.44445,-0.40489,-0.83269,-0.34682,0
