$ck_oo_numberOfPrivateMethods,$LDHH_lcom,$LDHH_fanIn,$numberOfNonTrivialBugsFoundUntil:,$WCHU_numberOfPublicAttributes,$WCHU_numberOfAttributes,$CvsWEntropy,$LDHH_numberOfPublicMethods,$WCHU_fanIn,$LDHH_numberOfPrivateAttributes,$CvsEntropy,$LDHH_numberOfPublicAttributes,$WCHU_numberOfPrivateMethods,$WCHU_numberOfMethods,$ck_oo_numberOfPublicAttributes,$ck_oo_noc,$numberOfCriticalBugsFoundUntil:,$ck_oo_wmc,$LDHH_numberOfPrivateMethods,$WCHU_numberOfPrivateAttributes,$CvsLogEntropy,$WCHU_noc,$LDHH_numberOfAttributesInherited,$WCHU_wmc,$ck_oo_fanOut,$ck_oo_numberOfLinesOfCode,$ck_oo_numberOfAttributesInherited,$ck_oo_numberOfMethods,$ck_oo_dit,$ck_oo_fanIn,$LDHH_noc,$WCHU_dit,$ck_oo_lcom,$WCHU_numberOfAttributesInherited,$ck_oo_rfc,$LDHH_wmc,$LDHH_numberOfAttributes,$LDHH_numberOfLinesOfCode,$WCHU_fanOut,$WCHU_lcom,$ck_oo_cbo,$WCHU_rfc,$ck_oo_numberOfAttributes,$numberOfHighPriorityBugsFoundUntil:,$ck_oo_numberOfPrivateAttributes,$numberOfMajorBugsFoundUntil:,$WCHU_numberOfPublicMethods,$LDHH_dit,$WCHU_cbo,$CvsLinEntropy,$WCHU_numberOfMethodsInherited,$numberOfBugsFoundUntil:,$LDHH_fanOut,$LDHH_numberOfMethodsInherited,$LDHH_rfc,$ck_oo_numberOfMethodsInherited,$ck_oo_numberOfPublicMethods,$LDHH_cbo,$WCHU_numberOfLinesOfCode,$CvsExpEntropy,$LDHH_numberOfMethods,<$class
-0.18551,0.21457,0.88575,3.1289,-0.27599,0.05438,1.40242,0.2059,1.18355,-0.35612,3.00305,-0.18906,0.25901,0.40299,-0.1484,1.13468,1.26508,1.54092,0.09233,-0.42989,2.96864,-0.18434,3.03976,2.1358,1.54513,1.46115,2.21858,0.8774,1.56995,1.48221,-0.10074,-0.23532,0.24133,4.91236,1.00839,1.1697,-0.12519,2.23037,0.54718,0.16526,1.64453,1.6807,-0.26696,-0.1486,-0.36294,3.51671,0.33332,-0.18581,0.62042,2.72331,3.6884,2.89267,0.35073,2.32856,0.80802,5.4017,-0.10366,0.48896,2.51479,1.60091,0.10801,1
1.01319,0.90015,0.13643,1.2288,-0.27599,1.05697,1.83485,0.46895,0.62552,1.19279,1.7469,-0.18906,0.25901,1.27387,-0.1484,-0.24741,-0.35502,1.26033,0.30067,1.61842,1.79582,-0.18434,-0.23784,1.69261,1.44109,1.3474,-0.2212,1.50808,-0.47288,0.6408,-0.10074,-0.23532,0.7928,-0.29901,1.22634,2.45848,0.80185,2.12197,0.89336,0.92301,1.46507,2.05213,0.09344,3.29043,-0.07223,1.18185,1.95155,-0.18581,0.92329,1.82614,0.46067,1.11538,0.88772,0.73207,2.60511,0.5862,0.73248,0.44451,1.62489,1.7007,0.78759,1
-0.35676,-0.39563,0.2075,0.08875,-0.27599,0.05438,-0.22906,-0.35203,0.06749,0.71086,0.88688,-0.18906,-0.31383,-0.45935,-0.1484,2.51678,-0.35502,0.5671,-0.26055,0.25288,0.69378,-0.18434,-0.23784,0.38185,0.71284,0.38491,-0.2212,0.24672,-0.47288,-0.41097,-0.10074,-0.23532,-0.13007,-0.29901,0.42426,0.34418,0.32695,-0.00637,0.16887,-0.37695,0.47802,0.48735,-0.19488,-0.1486,-0.36294,0.40356,-0.47579,-0.18581,-0.01931,0.12867,0.42893,0.049,0.16653,0.73207,0.39013,0.1613,-0.52172,-0.18481,0.03361,-0.46526,-0.40116,1
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.40983,-0.35203,-0.49053,-0.35612,-0.49532,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.29119,-0.26055,-0.42989,-0.53053,-0.18434,-0.23784,-0.46899,1.02495,-0.10945,-0.2212,-0.46279,-0.47288,-0.41097,-0.10074,-0.23532,-0.33265,-0.29901,0.11912,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,0.65748,-0.46329,-0.19488,-0.1486,0.07313,-0.37473,-0.47579,-0.18581,-0.64358,-0.59542,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.33441,-0.24301,-0.60579,-0.46806,-0.63501,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.53877,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.74366,-0.53382,-0.2212,-0.69929,-0.47288,-0.41097,-0.10074,-0.23532,-0.34953,-0.29901,-0.49987,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.77823,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.66108,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,0.66847,-0.1908,-0.03792,1.88697,0.05935,-0.07899,0.72817,0.06749,0.41314,0.47712,0.12675,0.86587,1.29094,-0.1484,-0.24741,-0.35502,-0.19216,0.34974,0.2664,0.38518,-0.18434,0.33387,0.4153,0.2967,-0.26695,-0.2212,-0.06862,-0.47288,-0.41097,-0.10074,4.28604,-0.24824,1.01348,-0.19473,0.06896,-0.12519,0.00491,0.16887,0.71883,0.11909,0.51861,-0.26696,-0.1486,-0.07223,-0.37473,1.95155,2.51659,-0.01312,0.10597,1.04272,-0.06948,-0.2251,0.40987,0.16655,-0.12196,0.31441,-0.34305,0.42983,-0.0933,0.73411,1
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.53877,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.74366,-0.53382,-0.2212,-0.69929,-0.47288,-0.41097,-0.10074,-0.23532,-0.34953,-0.29901,-0.49987,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.77823,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.66108,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.38938,-0.35203,-0.49053,-0.35612,-0.44724,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.34071,-0.26055,-0.42989,-0.48105,-0.18434,-0.23784,-0.46899,-0.53559,-0.23195,-0.2212,-0.22629,-0.47288,-0.41097,-0.10074,-0.23532,-0.29044,-0.29901,-0.30807,-0.45645,-0.36857,-0.47225,-0.19516,-0.37695,-0.59877,-0.46329,0.2376,-0.1486,0.94526,-0.37473,-0.47579,-0.18581,-0.33144,-0.55315,-0.1055,-0.42494,-0.41164,-0.00249,-0.45779,-0.19278,0.17506,-0.51888,-0.46806,-0.61981,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.50576,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.53559,-0.50757,-0.2212,-0.62046,-0.47288,-0.62132,-0.10074,-0.23532,-0.34672,-0.29901,-0.43885,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.6885,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.40523,-0.52172,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.1646,-0.27599,-0.44691,-0.48515,-0.35203,-0.49053,-0.35612,-0.48822,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.48926,-0.26055,-0.42989,-0.18534,-0.18434,-0.23784,-0.46899,-0.74366,-0.49007,-0.2212,-0.54162,-0.47288,-0.20061,-0.10074,-0.23532,-0.34109,-0.29901,-0.47372,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.6885,-0.46329,-0.33904,-0.1486,-0.21758,-0.37473,-0.47579,-0.18581,-0.64358,0.73011,-0.63993,-0.18797,-0.51603,-0.61709,-0.45779,0.30294,-0.38237,-0.60579,-0.46806,1.59048,-0.40116,0
-0.35676,1.21145,1.24082,0.08875,-0.27599,0.55568,0.60026,2.37585,2.92392,-0.09956,1.49188,-0.18906,-0.31383,2.58873,-0.1484,-0.24741,-0.35502,-0.07662,-0.26055,0.25288,1.3646,-0.18434,-0.23784,1.25569,0.71284,0.34116,-0.2212,0.71973,-0.47288,2.32362,-0.10074,-0.23532,0.1316,-0.29901,0.39811,0.51927,0.23556,0.35412,2.7028,1.5764,1.64453,1.16585,-0.33904,-0.1486,-0.36294,1.18185,5.23606,-0.18581,2.54269,0.94579,-0.1055,0.16749,2.0663,-0.00249,0.41506,-0.54686,1.70797,1.79271,1.08647,0.54365,1.03409,1
-0.18551,0.77909,-0.06635,-0.1646,2.92097,1.0669,0.29122,0.52181,0.63104,0.74246,0.11454,0.30607,0.25901,1.28241,-0.1484,-0.24741,-0.35502,0.10494,0.81281,0.94917,0.05093,-0.18434,0.58777,0.44039,0.50477,-0.04383,1.45615,0.16789,1.56995,-0.20061,-0.10074,-0.23532,-0.16383,5.0539,-0.00293,0.29717,0.7188,0.15113,0.19386,0.72336,0.29855,0.3568,-0.1228,-0.1486,0.07313,-0.37473,1.14243,-0.18581,0.32065,-0.13068,4.77842,-0.18797,-0.07816,4.12316,0.19186,1.86089,-0.10366,0.06151,0.3132,-0.2497,1.02528,1
-0.18551,-0.39563,2.70058,-0.1646,-0.27599,-0.44691,-0.18443,-0.35203,3.9792,-0.35612,0.21418,-0.18906,-0.31383,-0.45935,-0.1484,1.13468,-0.35502,-0.0106,-0.26055,-0.42989,0.09374,3.53941,-0.23784,-0.46899,-0.43156,0.03492,-0.2212,0.08905,-0.47288,4.84786,-0.10074,-0.23532,-0.19478,-0.29901,-0.15986,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,1.73426,-0.46329,-0.05072,-0.1486,0.21848,-0.37473,-0.47579,-0.18581,1.85661,-0.22955,-0.1055,-0.18797,-0.51603,-0.00249,-0.45779,-0.54686,0.59312,1.35796,-0.46806,-0.54407,-0.40116,1
-0.35676,2.82376,-0.45188,0.97546,-0.27599,-0.44691,-0.09791,5.75846,-0.49053,-0.35612,1.65907,-0.18906,-0.31383,3.0199,-0.1484,-0.24741,1.26508,0.08844,-0.26055,-0.42989,1.59247,-0.18434,-0.23784,1.23479,-0.53559,-0.03508,-0.2212,2.21759,-0.47288,-0.62132,-0.10074,-0.23532,1.62844,-0.29901,0.13656,1.14466,-0.36857,0.81292,0.1653,2.45892,-0.6885,1.06288,-0.41112,-0.1486,-0.36294,0.40356,6.05318,-0.18581,-0.01931,1.31128,4.20695,0.99689,-0.28481,4.45983,0.91182,2.07334,4.49509,-0.37291,0.88197,1.17312,2.73378,1
-0.18551,-0.39563,-0.45188,-0.54461,-0.27599,-0.44691,-0.4848,-0.35203,-0.49053,-0.35612,-0.64302,-0.18906,-0.31383,-0.45935,-0.1484,2.51678,-0.35502,-0.17565,-0.26055,-0.42989,-0.65702,-0.18434,-0.23784,-0.46899,0.40073,-0.12258,-0.2212,0.01022,-0.47288,0.00974,-0.10074,-0.23532,-0.22292,-0.29901,0.11912,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,0.38828,-0.46329,-0.05072,-0.1486,-0.07223,-0.37473,-0.47579,-0.18581,-0.64358,-0.65978,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,0.31441,-0.60579,-0.46806,-0.63595,-0.40116,0
-0.18551,-0.0592,-0.45188,0.34209,0.81077,0.55568,0.20311,-0.35203,-0.49053,0.2518,0.54231,0.43766,0.25901,0.40299,-0.1484,-0.24741,-0.35502,0.10494,0.02943,0.95593,0.31579,-0.18434,-0.23784,0.60972,0.19266,0.13554,-0.2212,0.01022,1.56995,0.00974,-0.10074,4.24171,-0.22292,-0.29901,-0.21217,0.02748,0.03611,-0.05055,0.17244,0.11535,0.20882,0.29428,-0.05072,-0.1486,0.36384,-0.37473,-0.47579,-0.18581,-0.01312,-0.22997,0.43422,0.28598,-0.2809,0.44296,-0.11609,0.37375,-0.24301,-0.38402,0.42184,-0.63576,-0.05888,0
-0.35676,-0.17602,1.74211,-0.1646,-0.27599,0.08416,-0.08666,0.15049,4.56485,-0.12243,0.0409,-0.18906,-0.31383,-0.02391,-0.1484,-0.24741,-0.35502,-0.40673,-0.26055,0.25964,-0.08675,-0.18434,-0.23784,-0.25576,-0.74366,-0.40258,-0.2212,-0.14745,-0.47288,3.79609,-0.10074,-0.23532,-0.27075,-0.29901,-0.43885,-0.35646,-0.25602,-0.38498,-0.55561,-0.12059,1.01641,-0.27573,0.38176,-0.1486,0.50919,-0.37473,0.34133,-0.18581,2.1842,-0.3924,-0.1055,-0.18797,-0.51603,-0.00249,-0.36984,-0.54686,0.31441,0.98442,-0.29552,-0.63196,-0.19726,0
-0.35676,0.01357,2.03713,0.21542,-0.27599,0.55568,0.06389,0.2645,0.62552,0.2098,1.14955,-0.18906,-0.31383,0.41153,-0.1484,-0.24741,-0.35502,0.41855,-0.26055,0.93565,1.08288,-0.18434,-0.23784,1.46892,0.71284,0.02617,0.23626,0.24672,3.61279,0.00974,-0.10074,-0.23532,-0.13007,-0.29901,0.1104,2.25996,0.03739,1.5579,1.25382,0.18115,0.65748,0.89555,-0.19488,-0.1486,0.07313,-0.37473,1.15846,-0.18581,1.23233,0.92295,0.97394,0.16749,0.97768,0.50293,1.79259,2.35661,0.59312,0.85686,0.73978,0.94563,-0.00423,1
-0.35676,-0.39563,1.37282,-0.29127,-0.27599,-0.44691,-0.32052,-0.35203,0.64209,-0.35612,-0.02321,-0.18906,-0.31383,-0.45935,-0.1484,5.28096,-0.35502,-0.35721,-0.26055,-0.42989,0.03596,3.53941,-0.23784,-0.46899,-0.53559,-0.31945,-0.2212,-0.14745,-0.47288,1.48221,1.43738,-0.23532,-0.27075,-0.29901,-0.35166,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,0.20882,-0.46329,-0.41112,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.01003,0.18742,-0.63993,-0.30646,-0.51603,-0.61709,-0.45779,-0.54686,0.31441,0.33437,-0.46806,0.4088,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.53877,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.74366,-0.53382,-0.2212,-0.77813,-0.47288,-0.62132,-0.10074,-0.23532,-0.34953,-0.29901,-0.50859,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.86796,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.80044,-0.60579,-0.46806,-0.64356,-0.40116,0
0.49946,1.15109,-0.45188,1.48215,-0.27599,0.08416,0.37393,2.27076,-0.49053,-0.35612,1.68508,-0.18906,1.41035,0.85123,-0.1484,-0.24741,-0.35502,0.22048,0.77579,-0.42989,1.69328,-0.18434,-0.23784,0.85013,2.27338,0.43304,-0.06871,0.8774,-0.47288,-0.41097,-0.10074,-0.23532,0.24133,1.00061,1.03454,0.93959,-0.12519,1.94539,1.98545,0.57363,1.824,1.90503,-0.4832,-0.1486,-0.50829,0.40356,1.97558,-0.18581,1.55683,1.54821,1.50836,1.35235,2.24113,1.80949,2.1412,0.30294,1.42926,1.72089,1.65524,1.4984,1.0908,0
-0.35676,-0.39563,-0.45188,-0.03792,5.52707,2.28788,0.01915,-0.35203,-0.49053,-0.09998,-0.09656,1.08397,-0.31383,-0.45935,14.29707,-0.24741,-0.35502,-0.53877,-0.26055,0.25288,-0.1074,-0.18434,1.92355,-0.46899,-0.74366,-0.53382,0.23626,-0.77813,1.56995,-0.62132,-0.10074,4.24171,-0.34953,3.6256,-0.50859,-0.45645,0.82301,-0.47225,-0.55561,-0.37695,-0.86796,-0.46329,9.46382,-0.1486,-0.36294,-0.37473,-0.47579,4.28543,-0.64358,-0.18672,0.97923,-0.06948,-0.51603,0.84456,-0.45779,-0.19278,-0.80044,-0.60579,-0.46806,-0.32258,-0.40116,0
-0.18551,0.1516,3.01185,0.34209,0.80022,0.05438,2.74309,-0.35203,2.31065,0.25804,0.99162,0.06003,0.83184,0.83416,0.06248,-0.24741,-0.35502,0.5671,0.49428,0.94241,0.82079,3.53941,-0.23784,0.59717,0.2967,0.71303,-0.2212,0.48323,-0.47288,2.32362,-0.10074,-0.23532,-0.0119,-0.29901,0.05809,0.01438,-0.09537,-0.07876,0.52933,0.41028,1.19587,0.28876,0.38176,-0.1486,0.50919,-0.37473,-0.47579,-0.18581,1.23851,0.26252,-0.1055,0.40446,-0.08948,-0.00249,-0.02047,-0.33441,1.15055,1.29128,0.46817,-0.43343,0.24786,1
-0.35676,0.05305,-0.45188,0.08875,0.78967,0.05438,0.26931,0.2059,0.06749,-0.35612,0.84841,0.12675,-0.31383,0.86404,-0.04296,-0.24741,-0.35502,-0.17565,-0.26055,-0.42989,1.06594,-0.18434,3.61147,0.39648,1.02495,-0.0832,2.52356,0.6409,3.61279,-0.20061,-0.10074,-0.23532,0.08095,6.21199,-0.12499,0.62726,-0.12519,0.45423,0.88622,0.77101,0.74721,0.48919,-0.41112,-0.1486,-0.50829,0.40356,1.95155,-0.18581,0.60806,1.73927,3.69369,0.049,0.96343,2.32856,0.39831,6.81803,0.17506,0.5077,0.40746,2.22773,-0.00981,1
0.84195,-0.39563,-0.15628,-0.29127,-0.27599,-0.44691,-0.34396,-0.35203,0.06749,-0.35612,-0.40881,-0.18906,-0.31383,-0.45935,-0.04296,-0.24741,-0.35502,0.05543,-0.26055,-0.42989,-0.42148,-0.18434,-0.23784,-0.25785,0.2967,0.21867,-0.2212,0.79857,-0.47288,0.00974,-0.10074,-0.23532,0.18506,-0.29901,0.38067,-0.22009,-0.36857,-0.23733,0.52576,-0.37695,0.20882,-0.2647,0.30968,-0.1486,0.94526,-0.37473,-0.47579,-0.18581,-0.01931,-0.46591,-0.1055,-0.30646,0.69006,-0.00249,-0.2461,-0.54686,0.87184,0.3201,-0.29711,-0.5484,-0.40116,0
-0.35676,1.68754,0.17965,0.08875,-0.27599,0.5656,-0.1479,0.0384,0.62552,0.2098,0.49589,-0.18906,1.40468,1.72638,-0.1484,-0.24741,-0.35502,-0.43974,0.625,0.94917,0.35126,-0.18434,3.92337,0.85013,-0.63963,-0.4507,-0.06871,-0.30512,1.56995,0.22009,-0.10074,4.24171,-0.30733,2.31311,-0.41269,0.5868,0.03739,0.43082,0.17958,1.00922,-0.4193,0.52964,-0.41112,-0.1486,-0.36294,-0.37473,0.34133,6.68074,-0.32217,-0.03269,0.98452,0.049,-0.14705,1.53073,0.36584,0.09049,-0.52172,-0.36097,0.78291,-0.32739,1.64698,0
-0.18551,-0.39563,1.59358,-0.29127,-0.27599,-0.44691,-0.30291,-0.35203,0.62552,-0.35612,0.35889,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.17565,-0.26055,-0.42989,0.53349,-0.18434,-0.23784,-0.46899,-0.32752,-0.14883,-0.2212,-0.30512,-0.47288,0.6408,-0.10074,-0.23532,-0.30733,-0.29901,-0.35166,-0.45645,-0.36857,0.46071,-0.55561,-0.37695,0.02936,-0.46329,-0.1228,-0.1486,0.21848,-0.37473,-0.47579,-0.18581,-0.01931,1.09047,-0.1055,-0.30646,-0.51603,-0.00249,-0.45779,-0.54686,-0.24301,0.41548,-0.3051,1.60696,-0.40116,1
-0.35676,-0.39563,-0.45188,-0.1646,-0.27599,-0.44691,-0.16212,-0.35203,-0.49053,-0.35612,-0.18411,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.14264,-0.26055,-0.42989,-0.22758,-0.18434,-0.23784,-0.03207,-0.22348,-0.15758,0.23626,-0.46279,1.56995,-0.41097,-0.10074,-0.23532,-0.33265,-0.29901,-0.19473,-0.12767,-0.36857,-0.21176,-0.19516,-0.37695,-0.32957,-0.07531,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.33144,-0.37012,-0.1055,-0.18797,-0.35974,-0.00249,-0.19164,-0.05115,-0.24301,-0.47592,-0.11498,-0.57809,-0.40116,1
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,1.26508,-0.50576,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.32752,-0.49445,-0.2212,-0.62046,-0.47288,-0.62132,-0.10074,-0.23532,-0.34672,-0.29901,-0.43885,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.50904,-0.46329,-0.4832,-0.1486,-0.50829,0.40356,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.40523,-0.52172,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,-0.24683,-0.45188,-0.29127,-0.27599,0.05935,-0.06589,-0.09535,-0.49053,-0.35612,-0.42204,-0.18906,-0.31383,-0.01965,-0.1484,-0.24741,-0.35502,0.66613,-0.26055,-0.42989,-0.46937,-0.18434,-0.23784,-0.22649,0.6088,0.75241,-0.2212,1.03507,-0.47288,-0.41097,-0.10074,-0.23532,0.36231,-0.29901,0.55504,-0.35035,-0.17617,-0.38474,0.89336,-0.00716,0.38828,-0.22609,1.24671,-0.1486,-0.21758,-0.37473,0.34133,-0.18581,0.61115,-0.56703,0.43422,-0.18797,1.82356,0.13359,-0.37074,-0.19278,0.0357,1.31865,-0.21403,-0.6352,-0.24045,0
-0.35676,-0.39563,-0.45188,-0.1646,-0.27599,-0.44691,-0.46722,-0.35203,-0.49053,-0.35612,-0.48822,-0.18906,-0.31383,-0.45935,-0.1484,1.13468,-0.35502,-0.45625,-0.26055,-0.42989,-0.18534,-0.18434,-0.23784,-0.46899,-0.63963,-0.46382,-0.2212,-0.06862,-0.47288,0.6408,-0.10074,-0.23532,-0.24824,-0.29901,-0.3691,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.23984,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,0.73011,-0.63993,-0.18797,-0.51603,-0.61709,-0.45779,-0.54686,0.17506,-0.60579,-0.46806,1.59048,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.50576,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.53559,-0.50757,-0.2212,-0.62046,-0.47288,-0.62132,-0.10074,-0.23532,-0.34672,-0.29901,-0.43885,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.6885,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.40523,-0.52172,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.45625,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.53559,-0.40258,-0.2212,-0.62046,-0.47288,-0.62132,-0.10074,-0.23532,-0.34672,-0.29901,-0.42141,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.6885,-0.46329,-0.33904,-0.1486,-0.21758,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.52172,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,-0.49053,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.53877,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,-0.74366,-0.53382,-0.2212,-0.77813,-0.47288,-0.62132,-0.10074,-0.23532,-0.34953,-0.29901,-0.50859,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,-0.86796,-0.46329,-0.4832,-0.1486,-0.50829,-0.37473,-0.47579,-0.18581,-0.64358,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,-0.54686,-0.80044,-0.60579,-0.46806,-0.64356,-0.40116,0
-0.35676,-0.39563,-0.45188,-0.29127,-0.27599,-0.44691,-0.46759,-0.35203,-0.49053,-0.35612,-0.34181,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.35721,-0.26055,-0.42989,-0.20147,-0.18434,-0.23784,-0.46899,-0.63963,-0.37195,-0.06871,0.08905,-0.47288,0.00974,-0.10074,-0.23532,-0.19478,-0.29901,-0.38654,-0.45645,-0.36857,-0.47225,-0.19516,-0.37695,-0.59877,-0.46329,0.02136,-0.1486,0.21848,-0.37473,-0.47579,-0.18581,-0.64358,0.26509,0.43951,-0.30646,-0.11817,0.63404,-0.45779,0.86947,-0.38237,-0.60579,-0.46806,0.56985,-0.40116,1
-0.18551,-0.39563,2.00638,-0.41794,-0.27599,-0.44691,-0.43838,-0.35203,0.62552,-0.35612,-0.60008,-0.18906,-0.31383,-0.45935,-0.1484,-0.24741,-0.35502,-0.45625,-0.26055,-0.42989,-0.62244,-0.18434,-0.23784,-0.46899,-0.32752,-0.42445,-0.2212,-0.46279,-0.47288,0.22009,-0.10074,-0.23532,-0.33265,-0.29901,-0.42141,-0.45645,-0.36857,-0.47225,-0.19516,-0.37695,-0.15011,-0.46329,-0.26696,-0.1486,-0.07223,-0.37473,-0.47579,-0.18581,0.29283,-0.64619,-0.63993,-0.42494,-0.11817,-0.61709,-0.45779,-0.54686,-0.38237,0.79748,-0.46806,-0.63762,-0.40116,0
0.32822,-0.39563,1.86511,-0.41794,-0.27599,-0.44691,-0.49783,-0.35203,0.06749,-0.35612,-0.83762,-0.18906,-0.31383,-0.45935,-0.04296,-0.24741,-0.35502,0.35253,-0.26055,-0.42989,-0.83086,-0.18434,-0.23784,-0.46899,1.33706,0.38054,-0.2212,0.79857,1.56995,0.00974,-0.10074,-0.23532,0.18506,-0.29901,0.43298,-0.45645,-0.36857,-0.47225,-0.55561,-0.37695,1.19587,-0.46329,0.2376,-0.1486,0.50919,-0.37473,-0.47579,-0.18581,-0.33144,-0.76131,-0.63993,-0.42494,-0.51603,-0.61709,-0.45779,0.44457,1.42926,0.72251,-0.46806,-0.64356,-0.40116,1
