$ck_oo_numberOfPrivateMethods,$LDHH_lcom,$LDHH_fanIn,$numberOfNonTrivialBugsFoundUntil:,$WCHU_numberOfPublicAttributes,$WCHU_numberOfAttributes,$CvsWEntropy,$LDHH_numberOfPublicMethods,$WCHU_fanIn,$LDHH_numberOfPrivateAttributes,$CvsEntropy,$LDHH_numberOfPublicAttributes,$WCHU_numberOfPrivateMethods,$WCHU_numberOfMethods,$ck_oo_numberOfPublicAttributes,$ck_oo_noc,$numberOfCriticalBugsFoundUntil:,$ck_oo_wmc,$LDHH_numberOfPrivateMethods,$WCHU_numberOfPrivateAttributes,$CvsLogEntropy,$WCHU_noc,$LDHH_numberOfAttributesInherited,$WCHU_wmc,$ck_oo_fanOut,$ck_oo_numberOfLinesOfCode,$ck_oo_numberOfAttributesInherited,$ck_oo_numberOfMethods,$ck_oo_dit,$ck_oo_fanIn,$LDHH_noc,$WCHU_dit,$ck_oo_lcom,$WCHU_numberOfAttributesInherited,$ck_oo_rfc,$LDHH_wmc,$LDHH_numberOfAttributes,$LDHH_numberOfLinesOfCode,$WCHU_fanOut,$WCHU_lcom,$ck_oo_cbo,$WCHU_rfc,$ck_oo_numberOfAttributes,$numberOfHighPriorityBugsFoundUntil:,$ck_oo_numberOfPrivateAttributes,$numberOfMajorBugsFoundUntil:,$WCHU_numberOfPublicMethods,$LDHH_dit,$WCHU_cbo,$CvsLinEntropy,$WCHU_numberOfMethodsInherited,$numberOfBugsFoundUntil:,$LDHH_fanOut,$LDHH_numberOfMethodsInherited,$LDHH_rfc,$ck_oo_numberOfMethodsInherited,$ck_oo_numberOfPublicMethods,$LDHH_cbo,$WCHU_numberOfLinesOfCode,$CvsExpEntropy,$LDHH_numberOfMethods,<$class
0.79419,-0.29476,-0.35747,-0.10956,-0.13792,-0.37951,-0.11222,-0.28796,-0.38631,-0.29978,0.09983,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,0.79504,-0.22427,-0.34094,-1.25298,-0.2041,-0.16536,0.03509,0.53656,0.51355,-0.28154,-0.2928,-0.61748,-0.20923,-0.16977,-0.22148,-0.20889,-0.23447,0.65677,-0.25279,-0.31166,-0.36221,-0.58044,-0.32065,0.05478,-0.10203,-0.49368,-0.65701,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,-1.14842,0.4917,-0.3307,-0.50763,0.19567,-0.31791,-0.30425,-0.51562,-0.53142,-0.19634,-1.1214,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.27679,-0.13792,-0.37951,-0.26566,-0.28796,-0.38631,-0.29978,-0.18057,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,0.4339,-0.22427,-0.34094,0.7588,-0.2041,-0.16536,-0.42686,1.01551,0.1366,-0.28154,-0.18864,0.73358,-0.20923,-0.16977,-0.22148,-0.19223,-0.23447,0.07698,-0.34716,-0.31166,-0.42756,-0.12984,-0.32065,0.25142,-0.47399,-0.00185,-0.35132,0.30873,-0.37123,-0.36959,-0.17081,-0.30893,0.57504,-0.15711,-0.24432,-0.23964,-0.48323,-0.38756,-0.46937,-0.00487,-0.40364,-0.50638,0.48613,-0.30277,0
-0.4071,-0.29476,0.32556,-0.27679,-0.13792,-0.37951,-0.27089,-0.28796,0.00111,-0.29978,-0.64469,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.51818,-0.22427,-0.34094,-1.26202,-0.2041,-0.16536,-0.42686,-0.74062,-0.35432,0.12109,-0.70946,2.08465,-0.20923,-0.16977,-0.22148,-0.24222,-0.23447,-0.50281,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.46961,-0.47399,-0.49368,-0.65701,-0.53243,-0.37123,-0.36959,-0.17081,-0.30893,-0.82192,0.55068,-0.50344,-0.50763,2.1894,-0.38756,0.74149,-0.64331,-0.03697,-0.50638,-0.4987,-0.30277,0
-0.00667,3.12074,-0.13897,1.56264,-0.13792,2.07656,1.04265,3.53907,0.38854,0.59976,2.21941,-0.09532,1.0636,1.88611,-0.13433,-0.19164,-0.27888,0.00711,0.44773,2.34959,0.86837,-0.2041,-0.16536,2.35388,1.49445,0.15413,0.12109,0.12386,2.08465,-0.13103,-0.16977,2.89997,-0.12225,-0.23447,0.47837,2.12668,0.33716,2.0278,1.24872,1.42889,0.44807,2.23701,-0.10021,2.247,0.14049,0.79639,2.46139,0.02862,0.93712,1.62566,2.5364,1.65589,1.01581,0.7312,2.19803,0.35622,0.25051,0.36628,2.43162,2.10521,3.01928,0
-0.4071,-0.29476,-0.35747,-0.27679,-0.13792,-0.37951,-0.26916,-0.28796,-0.38631,-0.29978,-0.64469,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.48535,-0.22427,-0.34094,-1.26202,-0.2041,-0.16536,-0.42686,-0.42133,-0.31487,-0.28154,-0.50113,0.73358,-0.28743,-0.16977,-0.22148,-0.23222,-0.23447,-0.41361,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.40406,-0.47399,-0.49368,-0.65701,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,-0.82192,-0.83212,-0.50344,-0.50763,-0.74585,-0.38756,-0.13914,-0.51562,-0.53142,-0.50638,-0.4987,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.10956,-0.13792,-0.37951,-0.23786,-0.28796,-0.38631,-0.29978,-0.64469,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.12422,-0.22427,-0.34094,-1.26202,-0.2041,-0.16536,-0.42686,0.21727,-0.12201,1.329,-0.39697,0.73358,-0.28743,-0.16977,-0.22148,-0.22222,-0.23447,-0.05681,-0.34716,-0.31166,-0.18292,0.32075,-0.32065,-0.14187,-0.11276,-0.49368,-0.65701,-0.53243,-0.37123,-0.36959,-0.17081,-0.00197,-0.82192,-0.83212,-0.41707,0.84382,-0.74585,-0.05935,0.30118,-0.51562,0.22914,-0.20815,-0.4987,-0.30277,1
-0.4071,-0.29476,-0.35747,-0.10956,-0.13792,-0.37951,-0.17675,-0.28796,-0.38631,-0.29978,-0.26171,-0.09532,-0.27508,-0.38916,0.15383,-0.19164,-0.27888,-0.38686,-0.22427,-0.34094,-1.26605,-0.2041,-0.16536,-0.42686,-0.58097,-0.27104,-0.28154,-0.50113,-0.61748,-0.20923,-0.16977,-0.22148,-0.23222,-0.23447,-0.44334,-0.34716,-0.31166,-0.37934,-0.58044,-0.32065,-0.40406,-0.47399,-0.29694,-0.65701,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,-1.21888,0.4917,-0.24432,-0.50763,0.19567,-0.38756,-0.30425,-0.38793,-0.53142,-0.18158,-1.16164,-0.30277,0
-0.4071,-0.05869,2.4564,0.89376,-0.13792,0.44457,0.05821,0.01802,0.00111,-0.05996,1.63064,-0.09532,-0.27508,0.36684,-0.13433,-0.19164,-0.27888,-0.15705,-0.22427,0.56181,0.82341,-0.2041,-0.16536,0.52421,0.37691,-0.12201,-0.28154,-0.18864,-0.61748,0.02537,-0.16977,-0.22148,-0.19223,-0.23447,-0.07168,-0.01,-0.12209,0.507,0.32968,0.16111,0.18587,0.67407,-0.10021,1.32994,-0.02774,-0.37123,0.57407,-0.17081,0.31106,0.91349,-0.83212,1.22402,-0.18179,-0.74585,0.05208,-0.79961,-0.00487,2.12076,0.80465,0.74209,-0.04592,1
-0.00667,-0.29476,0.03678,-0.44401,-0.13792,-0.37951,-0.28132,-0.28796,0.00111,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.48535,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.58097,-0.32802,-0.28154,-0.60529,-0.61748,-0.13103,-0.16977,-0.22148,-0.23889,-0.23447,-0.47307,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.33852,-0.47399,-0.29694,-0.65701,-0.19597,-0.37123,-0.36959,-0.17081,-0.30893,-1.34205,-0.83212,-0.58982,-0.50763,-0.74585,-0.38756,-0.30425,-0.64331,-0.05774,-0.50638,-1.23969,-0.30277,1
-0.4071,-0.29476,-0.35747,-0.44401,-0.13792,-0.37951,1.6181,-0.28796,-0.38631,-0.29978,0.17849,-0.09532,-0.27508,-0.38916,1.30646,0.71402,-0.27888,0.82787,-0.22427,-0.34094,-1.2551,-0.2041,-0.16536,-0.42686,-0.10203,0.27686,2.93955,0.54051,0.73358,-0.28743,-0.16977,-0.22148,0.01772,-0.23447,0.03238,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.27297,-0.47399,0.68671,-0.65701,-0.3642,-0.37123,-0.36959,-0.17081,-0.61588,-1.2146,0.4917,-0.58982,-0.50763,0.19567,-0.38756,2.66787,-0.38793,-0.53142,-0.50638,-1.20502,-0.30277,0
1.59506,-0.05869,-0.27792,2.23152,-0.13792,0.44457,0.74994,-0.28796,0.00111,1.15991,1.76775,-0.09532,1.10337,0.36684,-0.13433,-0.19164,-0.27888,0.40107,0.19773,0.56181,0.83911,-0.2041,-0.16536,1.60208,2.13304,0.7853,-0.28154,0.12386,-0.61748,-0.05283,-0.16977,-0.22148,-0.12225,-0.23447,0.53784,0.32717,0.78246,1.58843,2.65851,0.21182,0.84136,1.933,-0.29694,1.48279,-0.19597,-0.37123,-0.36959,-0.17081,1.59357,1.18375,-0.83212,2.08776,0.84721,-0.74585,0.369,-0.79961,-0.26024,0.19276,2.8332,1.38708,-0.04592,1
-0.4071,-0.29476,-0.35747,0.05766,-0.13792,-0.37951,-0.17824,-0.28796,-0.38631,-0.29978,0.49736,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.35403,-0.22427,-0.34094,-1.24275,-0.2041,-0.16536,-0.42686,-0.74062,-0.20529,-0.28154,-0.2928,-0.61748,-0.28743,-0.16977,-0.22148,-0.20889,-0.23447,-0.41361,-0.34716,-0.31166,-0.42756,-0.12984,-0.32065,-0.53516,-0.47399,-0.10021,-0.04564,0.14049,-0.37123,-0.36959,-0.17081,-0.30893,-1.14501,0.4917,0.10117,-0.34566,0.19567,-0.38756,-0.30425,-0.13256,-0.43318,-0.50638,-1.19461,-0.30277,0
-0.00667,0.36247,-0.2077,0.55932,-0.13792,-0.37951,0.47304,-0.28796,0.00495,-0.29978,2.54002,-0.09532,1.0636,1.81342,-0.13433,-0.19164,1.93082,0.17126,0.18174,-0.34094,0.88623,-0.2041,2.32526,1.87382,0.53656,0.14536,2.93955,0.43635,0.73358,-0.13103,-0.16977,-0.22148,-0.02227,4.64389,0.18105,2.1968,-0.31166,2.08528,-0.12538,1.07391,0.12033,1.75418,-0.10021,1.32994,0.14049,1.964,-0.36959,-0.17081,-0.29981,1.84841,1.16671,1.3104,-0.36445,4.51392,0.40819,0.63141,0.12282,-0.42035,1.95623,2.29607,0.40576,1
1.99549,-0.29476,-0.35747,0.05766,-0.13792,-0.37951,0.0457,-0.28796,-0.38631,-0.29978,-0.452,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,1.93082,2.23959,-0.22427,-0.34094,-1.27526,-0.2041,-0.16536,-0.42686,-0.26168,0.7853,-0.28154,0.01969,-0.61748,0.18176,-0.16977,-0.22148,-0.14891,-0.23447,1.14736,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,0.05478,-0.47399,-0.29694,-0.19848,-0.19597,0.79639,-0.36959,-0.17081,-0.61588,-1.29561,0.4917,-0.3307,-0.50763,0.19567,-0.38756,-0.30425,-0.51562,-0.53142,-0.50638,-1.23742,-0.30277,0
-0.4071,0.22283,-0.01611,-0.61123,-0.13792,0.43649,-0.2703,0.34722,0.00111,0.38658,-0.3162,-0.09532,-0.27508,0.34503,-0.13433,-0.19164,-0.27888,-0.18988,-0.22427,0.55296,0.75085,-0.2041,-0.16536,0.03056,-0.26168,-0.2009,-0.28154,0.01969,-0.61748,-0.05283,-0.16977,-0.22148,-0.14891,-0.23447,-0.25008,-0.00928,0.19186,-0.42756,-0.12984,0.13152,-0.14187,-0.10918,-0.00185,-0.35132,-0.02774,-0.37123,0.54685,-0.17081,-0.00197,0.47075,-0.17021,-0.24432,-0.10572,-0.17619,-0.09108,-0.30425,0.25051,0.00273,-0.50638,0.26119,0.20474,0
1.19463,-0.29476,-0.35747,-0.44401,-0.13792,0.43649,-0.28132,-0.28796,-0.38631,3.10998,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,0.4339,-0.22427,0.55296,-1.28905,-0.2041,-0.16536,-0.42686,1.49445,0.1366,-0.28154,0.01969,-0.61748,0.18176,-0.16977,-0.22148,-0.14891,-0.23447,0.43378,-0.34716,2.19665,1.07729,-0.12984,-0.32065,0.77581,-0.10918,0.29325,-0.65701,0.64519,-0.37123,-0.36959,-0.17081,-0.30893,-1.34205,-0.83212,-0.50344,1.22369,-0.74585,1.24121,-0.30425,-0.26024,0.7038,-0.20225,-1.23969,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.44401,-0.13792,-0.37951,-0.26431,-0.28796,-0.38631,-0.29978,-0.31471,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.25554,-0.22427,-0.34094,0.75129,-0.2041,-0.16536,-0.42686,-0.42133,-0.27542,-0.28154,-0.39697,-0.61748,-0.13103,-0.16977,-0.22148,-0.22222,-0.23447,-0.30954,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.27297,-0.47399,-0.19858,-0.35132,-0.02774,-0.37123,-0.36959,-0.17081,-0.61588,0.4822,-0.17021,-0.3307,-0.50763,-0.17619,-0.38756,-0.19417,-0.26024,-0.53142,-0.50638,0.28482,-0.30277,0
-0.4071,0.03327,0.00222,1.2282,-0.13792,1.25248,-0.06519,0.14639,0.38854,0.44747,1.23924,-0.09532,-0.27508,0.36684,-0.13433,0.26119,-0.27888,-0.38686,-0.22427,1.44685,0.82481,-0.2041,-0.16536,0.50156,0.05762,-0.28418,-0.28154,-0.39697,0.73358,0.10356,-0.16977,2.89997,-0.22222,-0.23447,-0.25008,-0.00402,0.24216,-0.0144,1.2398,0.19491,0.12033,0.65261,-0.19858,1.63563,-0.19597,0.79639,0.57407,2.11366,0.62409,1.21289,1.81551,1.56952,0.38152,0.6834,0.08298,0.13606,-0.51562,-0.02148,0.4326,1.6262,0.04075,1
2.79635,0.78787,3.22867,1.56264,7.19435,1.25248,-0.06028,0.98516,1.18641,-0.29978,0.56363,1.65712,2.40229,1.11557,-0.13433,-0.19164,-0.27888,0.95919,1.06111,-0.34094,0.81388,-0.2041,-0.16536,0.53779,1.81375,0.62313,-0.28154,2.10298,-0.61748,2.29311,-0.16977,-0.22148,1.0175,-0.23447,1.34062,0.28883,0.73554,0.41655,1.23087,1.44157,2.41453,1.06391,1.17853,2.09416,2.15928,0.79639,1.49958,-0.17081,0.94928,1.45588,-0.83212,1.74226,0.70163,-0.74585,0.46709,-0.79961,1.78276,2.46831,0.84599,1.98224,0.74523,0
-0.4071,-0.29476,-0.35747,0.22488,-0.13792,-0.37951,-0.09407,-0.28796,-0.38631,-0.29978,0.99403,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,1.93082,-0.22271,-0.22427,-0.34094,0.7939,-0.2041,-0.16536,-0.42686,0.05762,-0.24035,-0.28154,-0.08447,0.73358,-0.28743,-0.16977,-0.22148,-0.17223,-0.23447,-0.33928,-0.34716,-0.31166,-0.21361,-0.58044,-0.32065,-0.20742,-0.11276,-0.49368,0.41289,-0.53243,0.79639,-0.36959,-0.17081,-0.61588,0.63864,0.4917,0.36029,-0.50763,0.19567,-0.21934,0.08102,0.12282,-0.53142,0.09008,0.24888,-0.30277,0
3.59721,-0.29476,-0.35747,0.3921,3.52821,0.43649,11.45699,-0.28796,-0.38631,-0.29978,1.02985,0.10198,-0.27508,-0.38916,0.87422,-0.19164,-0.27888,0.46673,-0.22427,-0.34094,-1.22575,-0.2041,-0.16536,-0.42686,2.77163,1.07021,-0.28154,0.74884,-0.61748,-0.28743,-0.16977,-0.22148,0.1077,-0.23447,1.10276,-0.34716,-0.23083,-0.36556,-0.58044,-0.32065,0.90691,-0.47399,3.93276,-0.65701,4.85099,0.79639,-0.36959,-0.17081,-0.61588,-1.07377,0.4917,-0.15795,-0.50763,0.19567,-0.38756,-0.30425,-0.38793,-0.53142,-0.2052,-1.14359,-0.30277,0
-0.4071,-0.29476,-0.28234,-0.10956,-0.13792,1.39791,0.05297,-0.28796,0.00111,-0.29978,-0.27343,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.45252,-0.22427,-0.34094,-1.26571,-0.2041,-0.16536,0.03056,-0.74062,-0.2009,-0.28154,-0.60529,-0.61748,0.02537,-0.16977,-0.22148,-0.23889,-0.23447,-0.48794,-0.25279,-0.12262,-0.36221,-0.58044,-0.32065,-0.27297,-0.47399,0.58834,-0.65701,-0.53243,-0.37123,-0.36959,-0.17081,-0.30893,-1.2068,0.4917,-0.41707,-0.50763,0.19567,-0.38756,-0.30425,-0.51562,-0.46411,-0.19339,-1.13571,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.35403,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.74062,-0.28857,0.12109,-0.60529,0.73358,-0.20923,-0.16977,-0.22148,-0.23889,-0.23447,-0.41361,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.46961,-0.47399,-0.49368,-0.65701,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.58982,-0.50763,-0.74585,-0.38756,0.13606,-0.77099,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.00667,-0.02569,-0.35747,-0.10956,-0.13792,1.3252,0.17283,-0.28796,-0.38631,1.51663,-0.31863,-0.09532,1.0636,0.34503,-0.13433,-0.19164,-0.27888,-0.3212,0.42181,1.5265,0.75214,-0.2041,-0.16536,0.0532,-0.74062,0.04894,-0.28154,-0.60529,-0.61748,-0.28743,-0.16977,-0.22148,-0.23889,-0.23447,-0.39874,-0.14056,1.04611,1.29742,-0.58044,0.10617,-0.53516,-0.09845,-0.00185,-0.35132,0.30873,-0.37123,-0.36959,-0.17081,-0.61588,0.51012,-0.17021,-0.15795,-0.50763,-0.17619,-0.21741,-0.30425,-0.64331,-0.53142,0.6511,0.34068,-0.01091,0
-0.4071,-0.29476,-0.35747,-0.27679,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,0.26119,-0.27888,0.59806,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.42133,0.10153,-0.28154,1.58216,-0.61748,-0.20923,-0.16977,-0.22148,0.60092,-0.23447,0.35944,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.33852,-0.47399,-0.19858,-0.65701,-0.19597,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.50344,-0.50763,-0.74585,-0.38756,-0.30425,2.03813,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.00667,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.22271,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,-0.74062,-0.13077,-0.28154,-0.2928,-0.61748,-0.20923,-0.16977,-0.22148,-0.20889,-0.23447,-0.22034,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.46961,-0.47399,-0.29694,-0.65701,-0.19597,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.58982,-0.50763,-0.74585,-0.38756,-0.30425,-0.26024,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.4071,-0.29476,-0.27325,-0.61123,-0.13792,-0.37951,-0.16673,-0.28796,0.01262,-0.29978,-0.67917,-0.09532,-0.27508,-0.38916,-0.13433,0.26119,-0.27888,0.56523,-0.22427,-0.34094,-1.27857,-0.2041,-0.16536,0.03509,-0.58097,0.56176,-0.28154,1.1655,-0.61748,-0.20923,-0.16977,-0.22148,0.32765,-0.23447,0.71624,-0.16908,-0.31166,-0.25775,-0.58044,-0.32065,-0.40406,-0.47399,1.17853,-0.50417,2.32751,-0.37123,-0.36959,-0.17081,-0.29981,-1.2425,-0.83212,-0.58982,-0.50763,-0.74585,-0.38756,-0.79961,-0.38793,-0.4254,-0.16091,-1.04666,-0.30277,0
-0.4071,1.9654,-0.27479,2.73319,-0.13792,0.43649,0.12785,2.9312,0.00111,0.38658,1.87858,-0.09532,-0.27508,5.48438,-0.13433,-0.19164,-0.27888,0.66372,-0.22427,0.55296,0.84907,-0.2041,-0.16536,4.70438,2.61199,0.15851,-0.28154,0.85301,0.73358,-0.20923,-0.16977,-0.22148,0.15769,-0.23447,0.67164,1.7849,0.19186,1.79902,3.05557,3.50383,0.90691,4.39364,-0.39531,1.94131,-0.3642,0.79639,6.96192,-0.17081,2.16797,1.34712,4.48935,2.606,2.12244,1.43212,1.7674,0.90661,1.27201,0.97887,3.96411,1.76523,2.23297,0
-0.4071,-0.29476,-0.35747,-0.44401,-0.13792,-0.37951,-0.26778,-0.28796,-0.38631,-0.29978,-0.35395,-0.09532,-0.27508,-0.38916,-0.13433,1.61968,-0.27888,-0.28837,-0.22427,-0.34094,0.74462,3.41751,-0.16536,-0.42686,-0.74062,-0.2798,-0.28154,0.01969,0.73358,-0.28743,3.71533,-0.22148,-0.14891,-0.23447,-0.35414,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.53516,-0.47399,-0.49368,-0.35132,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,0.34176,0.4917,-0.41707,-0.50763,0.19567,-0.38756,0.08102,-0.13256,-0.53142,-0.50638,-0.08746,-0.30277,0
-0.00667,-0.29476,-0.35747,-0.61123,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,0.17126,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,0.21727,0.07962,-0.28154,0.64468,-0.61748,-0.28743,-0.16977,-0.22148,0.06105,-0.23447,0.28511,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.14187,-0.47399,-0.10021,-0.65701,0.14049,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.83212,-0.50344,-0.50763,-0.74585,-0.38756,-0.0841,0.63357,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.4071,-0.29476,0.1154,-0.44401,-0.13792,-0.37951,-0.26778,-0.28796,0.00111,-0.29978,-0.58304,-0.09532,-0.27508,-0.38916,-0.13433,1.16685,-0.27888,-0.38686,-0.22427,-0.34094,0.7362,-0.2041,-0.16536,-0.42686,-0.58097,-0.3061,-0.28154,-0.39697,-0.61748,0.02537,-0.16977,-0.22148,-0.22222,-0.23447,-0.44334,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.20742,-0.47399,-0.29694,-0.35132,-0.19597,-0.37123,-0.36959,-0.17081,-0.30893,0.29443,-0.16366,-0.41707,-0.50763,-0.17619,-0.38756,0.1911,-0.26024,-0.17928,-0.50638,-0.12028,-0.30277,0
1.59506,-0.29476,-0.35747,-0.44401,-0.13792,-0.37951,-0.28132,-0.28796,-0.38631,-0.29978,-0.90203,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,0.53239,-0.22427,-0.34094,-1.28905,-0.2041,-0.16536,-0.42686,0.85586,0.23303,1.329,0.12386,2.08465,-0.20923,-0.16977,-0.22148,-0.12225,-0.23447,0.52297,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,0.18587,-0.47399,-0.00185,-0.65701,-0.02774,-0.37123,-0.36959,-0.17081,-0.61588,-1.34205,-0.11123,-0.50344,-0.50763,1.92005,-0.38756,1.56708,-0.26024,-0.53142,-0.50638,-1.23969,-0.30277,0
-0.4071,-0.29476,-0.35747,0.05766,-0.13792,-0.37951,-0.26394,-0.28796,-0.38631,-0.29978,-0.64469,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.35403,-0.22427,-0.34094,-1.26202,-0.2041,-0.16536,-0.42686,-0.42133,-0.28418,-0.28154,-0.50113,0.73358,-0.28743,-0.16977,-0.22148,-0.23222,-0.23447,-0.38387,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.40406,-0.47399,-0.39531,-0.65701,-0.3642,-0.37123,-0.36959,-0.17081,-0.61588,-0.82192,-0.83212,-0.3307,-0.50763,-0.74585,-0.38756,-0.13914,-0.38793,-0.53142,-0.50638,-0.4987,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.10956,-0.13792,-0.37951,-0.05522,-0.28796,-0.38631,-0.29978,1.02253,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,0.92636,-0.22427,-0.34094,0.80921,-0.2041,-0.16536,0.49703,0.37691,0.62313,0.12109,0.33218,0.73358,-0.28743,-0.16977,-0.22148,-0.05893,-0.23447,0.67164,-0.11688,-0.31166,0.09296,0.77135,-0.32065,-0.07632,1.3393,-0.29694,0.87142,-0.3642,-0.37123,-0.36959,-0.17081,0.30498,0.96175,0.4917,0.44666,0.19709,0.19567,0.24976,0.4663,0.63357,-0.18406,0.73673,1.08986,-0.30277,0
0.39376,-0.29476,0.87635,0.22488,-0.13792,-0.37951,-0.22742,-0.28796,0.00111,-0.29978,-0.64469,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,0.49956,-0.22427,-0.34094,-1.26202,-0.2041,-0.16536,0.03509,0.85586,0.1366,1.329,-0.18864,2.08465,-0.20923,-0.16977,-0.22148,-0.19223,-0.23447,0.32971,1.54901,-0.31166,1.32192,-0.12984,-0.32065,0.18587,-0.10918,-0.00185,-0.65701,0.14049,-0.37123,-0.36959,-0.17081,-0.00197,-0.82192,-0.11123,-0.24432,1.22369,1.92005,1.24121,1.56708,-0.26024,1.64112,0.09894,-0.4987,-0.30277,0
-0.4071,-0.29476,-0.35747,-0.44401,-0.13792,-0.37951,-0.27017,-0.28796,-0.38631,-0.29978,-0.36018,-0.09532,-0.27508,-0.38916,-0.13433,-0.19164,-0.27888,-0.55101,-0.22427,-0.34094,0.74669,-0.2041,-0.16536,-0.42686,-0.74062,-0.36746,-0.28154,-0.81362,-0.61748,-0.28743,-0.16977,-0.22148,-0.24222,-0.23447,-0.51767,-0.34716,-0.31166,-0.42756,-0.58044,-0.32065,-0.53516,-0.47399,-0.39531,-0.35132,-0.53243,-0.37123,-0.36959,-0.17081,-0.61588,0.39398,0.4917,-0.3307,-0.50763,0.19567,-0.38756,-0.30425,-0.77099,-0.53142,-0.50638,0.07274,-0.30277,0
2.79635,0.95723,-0.35747,0.22488,-0.13792,-0.37951,-0.16747,1.31262,-0.38631,-0.29978,-0.23975,-0.09532,-0.27508,1.81342,-0.13433,-0.19164,1.93082,3.58564,-0.22427,-0.34094,0.75894,-0.2041,-0.16536,0.94992,4.84706,2.05642,8.17383,1.47799,0.73358,-0.20923,-0.16977,-0.22148,0.52761,-0.23447,4.64096,0.49799,-0.31166,0.3257,-0.12984,1.21337,1.82459,0.65261,-0.29694,-0.19848,-0.19597,0.79639,2.37973,-0.17081,-0.30893,0.63402,1.1536,0.0148,-0.35633,0.4103,0.31858,2.22755,1.01663,-0.41237,0.42079,0.57109,0.96021,0
